BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,2428.1871801979655,775.9809061541076,1559.5065625565082,1944.128329888396,4211.607219789953,6823.144104803493,5205.047327355844
0.005,2423.3286641608984,388.0717152945949,1569.250162849719,1933.7249807244484,4122.150004571461,6131.5564478422675,5189.023442725976
0.01,2413.2551325491786,333.55974441540695,1591.090807215424,1926.4262736499154,4134.169806630328,5904.097916564526,5187.663468000421
0.015,2408.9917422553044,321.92482865754744,1591.9690851587975,1917.401636924172,4132.558547545328,5740.820104255172,5172.59248814352
0.02,2402.07888438106,311.22332152121623,1593.7948244725824,1908.7431283450048,4169.839007212996,5602.674782665132,5164.996130604647
0.025,2401.113024557726,301.4520359644792,1616.3190671692892,1899.2180864194834,4234.424324649337,5576.954969568201,5156.314592806945
0.030000000000000002,2390.916291415671,291.86192108796763,1617.0073584841844,1888.5366627101635,4074.7765982597048,5504.839703536722,5152.232456917407
0.035,2383.264826651017,283.7778063315086,1627.9269747549897,1884.7585011417577,4072.505263247167,5458.081502658244,5159.065002637169
0.04,2380.5979814596367,277.27034473896026,1655.0603353043655,1872.7168854585605,4331.607050313508,5401.715207580931,5153.621716012602
0.045,2370.8738823164645,268.5211132052957,1635.7680246757145,1861.71890589681,4206.391320114452,5381.6062216054515,5135.128152128979
0.049999999999999996,2368.4611308134413,262.1029667549878,1661.052274850908,1851.888280695484,4295.793670903846,5400.28357425538,5129.702356345597
0.05499999999999999,2358.372380480384,256.1710065688166,1763.2224193585396,1849.6688016912765,4251.811859723941,5329.931206683166,5122.984704423316
0.05999999999999999,2353.517310139196,251.11510613312754,1774.0598677847975,1842.7726680602646,4350.622209128613,5314.283153738864,5109.032658123191
0.06499999999999999,2346.846896014447,245.68275185643884,1701.502894029873,1830.117955125028,4323.195476566264,5319.184046097894,5100.248036378669
0.06999999999999999,2347.203815497002,239.48118343905912,1706.1315179225362,1819.6316017234979,4477.2107179514,5277.419477768256,5093.013642000827
0.075,2339.8063324232508,233.49316767422073,1784.65310067512,1820.3937467653057,4415.191516104696,5266.063058160946,5081.903679206283
0.08,2332.8677307596477,230.14072140299476,1771.4345775081954,1805.085423104664,4360.965760759477,5263.233064035708,5072.343943778421
0.085,2317.797892181174,226.8248603043167,1805.9507430285448,1791.5283206006745,4385.990080924742,5217.958966160405,5053.999586606036
0.09000000000000001,2322.3181787287645,222.84526809883923,1831.289484417748,1785.0853495055824,4382.487792291953,5202.504662936318,5051.157503100455
0.09500000000000001,2308.8462946036007,218.45282163586836,1854.3697194794756,1779.6139469930895,4367.525958549517,5202.891605371953,5038.497312939231
