BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.04250963883486884,0.4291387766760669,0.1032242069607208,0.06631793703364945,0.01440751623756426,0.005395676550943999,0.009268382452134877
0.005,0.04250963883486884,1.7282631934275827,0.0996065265529221,0.06631793703364945,0.014921911790177978,0.006716920404908985,0.009317450190421251
0.01,0.04250963883486884,1.950675834267803,0.09356148425824687,0.06631793703364945,0.014197616160402271,0.007216532331375312,0.00932032665063125
0.015,0.04250963883486884,1.950675834267803,0.09058683198482276,0.06631793703364945,0.013978491151243153,0.007643940880709922,0.009361687659377626
0.02,0.04250963883486884,1.950675834267803,0.08921777213070788,0.06631793703364945,0.013255923513690773,0.007994135880346876,0.009382809650093502
0.025,0.04250963883486884,1.950675834267803,0.08425253345374892,0.06631793703364945,0.012782907487019813,0.008074746033251127,0.009395344097936001
0.030000000000000002,0.04250963883486884,1.950675834267803,0.08198859216960191,0.06631793703364945,0.01353349560134835,0.008253503119329377,0.0093905144712735
0.035,0.04250963883486884,1.950675834267803,0.07974162749976275,0.06631793703364945,0.013116306663828398,0.008373235946910501,0.009366517073280126
0.04,0.04250963883486884,1.950675834267803,0.07419946490887502,0.06631793703364945,0.01145367867751383,0.008534586504383752,0.009366517073280126
0.045,0.04250963883486884,1.950675834267803,0.07669267679508111,0.06631793703364945,0.011945066553043154,0.008577693210474377,0.009395344097936001
0.049999999999999996,0.04250963883486884,1.950675834267803,0.07143717152426551,0.06631793703364945,0.011425599577016152,0.008514248634259236,0.009395344097936001
0.05499999999999999,0.04250963883486884,1.950675834267803,0.06506252946528983,0.06631793703364945,0.011296629491798871,0.008699435001452002,0.009395344097936001
0.05999999999999999,0.04250963883486884,1.950675834267803,0.06119856398613312,0.06631793703364945,0.010354136302869382,0.008713023936257253,0.009395344097936001
0.06499999999999999,0.04250963883486884,1.950675834267803,0.0624671413485811,0.06631793703364945,0.010455946744149841,0.008686730142363003,0.009395344097936001
0.06999999999999999,0.04250963883486884,1.950675834267803,0.061272913849833445,0.06631793703364945,0.009497807723965856,0.008754163582040127,0.009395344097936001
0.075,0.04250963883486884,1.950675834267803,0.05605716575992904,0.06631793703364945,0.009720329281349954,0.008767318276326253,0.009395344097936001
0.08,0.04250963883486884,1.950675834267803,0.0540344333915743,0.06631793703364945,0.0097052202215995,0.008740587585598878,0.009395344097936001
0.085,0.04250963883486884,1.950675834267803,0.053240460420635474,0.06631793703364945,0.009292661140969409,0.008835188797912502,0.009395344097936001
0.09000000000000001,0.04250963883486884,1.950675834267803,0.05244300184608606,0.06631793703364945,0.009118870481972633,0.008835188797912502,0.009395344097936001
0.09500000000000001,0.04250963883486884,1.950675834267803,0.048101328589753745,0.06631793703364945,0.009228248369331966,0.008808034609012003,0.009395344097936001
