BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,1.937984496124031,2.1219946311858076,1.5751016281820733,1.3227513227513228,18.57241198425848,62.5,31.40625
0.005,1.937984496124031,1.0940234193910663,1.61295455590922,1.3227513227513228,18.35285268385679,46.234945609945605,31.354166666666668
0.01,1.937984496124031,0.980392156862745,1.6667918562434494,1.3227513227513228,18.69329664037641,42.068764568764564,31.354166666666668
0.015,1.937984496124031,0.980392156862745,1.6890510240235397,1.3227513227513228,18.87475551221123,39.324009324009324,31.302083333333332
0.02,1.937984496124031,0.980392156862745,1.7141441255208805,1.3227513227513228,19.278307379811316,37.3992673992674,31.25
0.025,1.937984496124031,0.980392156862745,1.7689096322197728,1.3227513227513228,19.71677698956801,37.023809523809526,31.25
0.030000000000000002,1.937984496124031,0.980392156862745,1.793441183622218,1.3227513227513228,19.112183945319796,36.03479853479853,31.25
0.035,1.937984496124031,0.980392156862745,1.823705367638875,1.3227513227513228,19.33435986549047,35.45100732600733,31.302083333333332
0.04,1.937984496124031,0.980392156862745,1.902364255892289,1.3227513227513228,20.81583300185491,34.70009157509158,31.302083333333332
0.045,1.937984496124031,0.980392156862745,1.8785425177702912,1.3227513227513228,20.35120861217188,34.473443223443226,31.25
0.049999999999999996,1.937984496124031,0.980392156862745,1.9449633020897366,1.3227513227513228,20.907339817853313,34.71694971694971,31.25
0.05499999999999999,1.937984496124031,0.980392156862745,2.159835319854232,1.3227513227513228,21.04742828688915,33.92857142857143,31.25
0.05999999999999999,1.937984496124031,0.980392156862745,2.1926445810722344,1.3227513227513228,21.748543733291278,33.86904761904762,31.25
0.06499999999999999,1.937984496124031,0.980392156862745,2.0914037255509985,1.3227513227513228,21.731865252224928,34.00641025641026,31.25
0.06999999999999999,1.937984496124031,0.980392156862745,2.0959273386538415,1.3227513227513228,22.704057400138634,33.6996336996337,31.25
0.075,1.937984496124031,0.980392156862745,2.2809300137924073,1.3227513227513228,22.546635833156834,33.63095238095239,31.25
0.08,1.937984496124031,0.980392156862745,2.2522761961092614,1.3227513227513228,22.61729715653555,33.75915750915751,31.25
0.085,1.937984496124031,0.980392156862745,2.349084093521056,1.3227513227513228,22.881407409439447,33.333333333333336,31.25
0.09000000000000001,1.937984496124031,0.980392156862745,2.4183887294776163,1.3227513227513228,23.042901320647317,33.333333333333336,31.25
0.09500000000000001,1.937984496124031,0.980392156862745,2.4789495270112414,1.3227513227513228,23.11382072351752,33.45238095238095,31.25
