BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.20643982843750042,0.6527428759375019,0.32163448308499853,0.25784795312499786,0.12002240342375006,0.0736309573,0.09642739013750001
0.005,0.20643982843750042,1.300822338749999,0.3154606990799985,0.25784795312499786,0.12183943117750004,0.08205162976875,0.09668655237500001
0.01,0.20643982843750042,1.3987540143749977,0.3055324502649984,0.25784795312499786,0.11905631701000005,0.08507372479875,0.09670163217500002
0.015,0.20643982843750042,1.3987540143749977,0.30083576291499836,0.25784795312499786,0.11805658645250006,0.08752711193125001,0.09692062241250002
0.02,0.20643982843750042,1.3987540143749977,0.2979728126299984,0.25784795312499786,0.11509085767375005,0.0895461114375,0.09703422685000002
0.025,0.20643982843750042,1.3987540143749977,0.2893093086449983,0.25784795312499786,0.11289035086500006,0.08998639286250001,0.09709946360000002
0.030000000000000002,0.20643982843750042,1.3987540143749977,0.2854227385849983,0.25784795312499786,0.11620786071375004,0.09098781083750002,0.09707437860000001
0.035,0.20643982843750042,1.3987540143749977,0.2811683733099982,0.25784795312499786,0.11450252464875006,0.09164789007500002,0.09694570516250002
0.04,0.20643982843750042,1.3987540143749977,0.27071071548499825,0.25784795312499786,0.10675098545125003,0.09252820992500002,0.09694570516250002
0.045,0.20643982843750042,1.3987540143749977,0.27523476655999823,0.25784795312499786,0.10896654328750004,0.09277328128750002,0.09709946360000002
0.049999999999999996,0.20643982843750042,1.3987540143749977,0.26557274581999823,0.25784795312499786,0.10649948637125004,0.09239291975625001,0.09709946360000002
0.05499999999999999,0.20643982843750042,1.3987540143749977,0.2516069214749982,0.25784795312499786,0.10582932206750004,0.09343327682500002,0.09709946360000002
0.05999999999999999,0.20643982843750042,1.3987540143749977,0.24333192763999828,0.25784795312499786,0.10160916349875004,0.09350676416250002,0.09709946360000002
0.06499999999999999,0.20643982843750042,1.3987540143749977,0.24759845849999823,0.25784795312499786,0.10193788524125005,0.09336005048750003,0.09709946360000002
0.06999999999999999,0.20643982843750042,1.3987540143749977,0.24580120990999815,0.25784795312499786,0.09735107296875004,0.09372660337500002,0.09709946360000002
0.075,0.20643982843750042,1.3987540143749977,0.23278175089499836,0.25784795312499786,0.09826408761875002,0.09380004751250001,0.09709946360000002
0.08,0.20643982843750042,1.3987540143749977,0.2301064821999983,0.25784795312499786,0.09807037544750004,0.09365325193750001,0.09709946360000002
0.085,0.20643982843750042,1.3987540143749977,0.22631405931999843,0.25784795312499786,0.09622946812125004,0.09416668050000002,0.09709946360000002
0.09000000000000001,0.20643982843750042,1.3987540143749977,0.22473289858999834,0.25784795312499786,0.09536498183375003,0.09416668050000002,0.09709946360000002
0.09500000000000001,0.20643982843750042,1.3987540143749977,0.21534130915999844,0.25784795312499786,0.09568625205250003,0.09401995962500001,0.09709946360000002
