algorithm_name,run_id,TOTAL_TAGS,BIT_ERROR_RATE,MISSING_RATE,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,FP,FN,Reliability,Goodput,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
CPT,9,500,0.045,0.5,206500.0,0.20650000000000043,0.0005249124999999981,258,138,56,64,0.5348837209302325,10.0,0.0,0.98,2372.8813559322034,206.5,0.2065,0.20702491250000044,1.937984496124031,414.0498250000009,0.9685230024213075,2421.3075060532688,0.04275064443125009,0.21705426356589147
ECUMI,9,500,0.045,0.5,258532.5,0.25853249999999794,0.00066005625,378,60,75,243,0.15873015873015872,13.0,8.0,0.958,1852.7651262413817,258.5325,0.2585325,0.25919255624999793,1.3227513227513228,518.3851124999959,0.7735971299546478,1933.9928248866197,0.06700969954870259,0.1984126984126984
ISMTI,9,500,0.045,0.5,130667.5,0.13066750000000005,0.00064609225,30,0,29,1,0.0,39.0,4.0,0.914,3497.4266745747796,130.6675,0.1306675,0.13131359225000006,16.666666666666668,262.6271845000001,1.5306024834025294,3826.5062085063237,0.01715841881532688,0.9666666666666667
LODS_MTI,9,500,0.045,0.5,90890.0,0.09089000000000001,0.0003443195000000001,14,0,14,0,0.0,6.0,0.0,0.988,5435.141379689735,90.89,0.09089,0.09123431950000001,35.714285714285715,182.46863900000002,2.2004620970403783,5501.155242600947,0.008292287299355,1.0
LODS_MTI_128b,9,500,0.045,0.5,96760.0,0.09676000000000001,0.0003396985000000001,16,0,16,0,0.0,2.0,0.0,0.996,5146.754857379083,96.76,0.09676,0.09709969850000001,31.25,194.19939700000003,2.066969822240595,5167.4245556014885,0.009395366826860001,1.0
CT_MTI,6,500,0.05499999999999999,0.5,303000.0,0.3029999999999984,0.0008125206000000009,300,135,165,0,0.45,31.0,13.0,0.912,1504.950495049505,303.0,0.303,0.30381252059999836,1.6666666666666667,607.6250411999968,0.6600660066006601,1650.1650165016501,0.0920551937417995,0.55
CR_MTI,6,500,0.05499999999999999,0.5,1394850.0,1.3948499999999975,0.004173937500000021,510,1,509,0,0.00196078431372549,139.0,0.0,0.722,258.8091909524322,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.9980392156862745
CPT,6,500,0.05499999999999999,0.5,205775.0,0.20577500000000043,0.000523099999999998,258,128,61,69,0.49612403100775193,20.0,0.0,0.96,2332.6448791155385,205.775,0.205775,0.20629810000000043,1.937984496124031,412.59620000000086,0.9719353662981411,2429.838415745353,0.04245099152750009,0.2364341085271318
ECUMI,6,500,0.05499999999999999,0.5,260382.5,0.26038249999999813,0.0006646812499999995,378,64,76,238,0.1693121693121693,12.0,14.0,0.948,1820.398836327326,260.3825,0.2603825,0.26104718124999815,1.3227513227513228,522.0943624999964,0.7681007748216566,1920.2519370541413,0.06797211767182765,0.20105820105820105
ISMTI,6,500,0.05499999999999999,0.5,108692.5,0.10869250000000007,0.0005585670999999998,25,0,24,1,0.0,44.0,12.0,0.888,4084.9184626354167,108.6925,0.1086925,0.10925106710000007,20.0,218.50213420000014,1.840053361547485,4600.133403868712,0.011874771610766758,0.96
LODS_MTI,6,500,0.05499999999999999,0.5,93825.0,0.09382500000000002,0.00034186500000000006,15,0,15,0,0.0,2.0,0.0,0.996,5307.75379696243,93.825,0.093825,0.09416686500000002,33.333333333333336,188.33373000000003,2.1316280309086064,5329.070077271515,0.008835206108625001,1.0
LODS_MTI_128b,6,500,0.05499999999999999,0.5,96760.0,0.09676000000000001,0.00033969850000000005,16,0,16,0,0.0,4.0,1.0,0.99,5115.750310045473,96.76,0.09676,0.09709969850000001,31.25,194.19939700000003,2.066969822240595,5167.4245556014885,0.009395366826860001,1.0
CT_MTI,28,500,0.085,0.5,296630.0,0.29662999999999834,0.0007962230000000009,295,122,167,6,0.4135593220338983,45.0,13.0,0.884,1490.0718066277855,296.63,0.29663,0.2974262229999983,1.694915254237288,594.8524459999966,0.6742406364831609,1685.6015912079022,0.08822554052848951,0.5661016949152542
CR_MTI,28,500,0.085,0.5,1394850.0,1.3948499999999975,0.004173937500000019,510,2,508,0,0.00392156862745098,185.0,0.0,0.63,225.83073448757932,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.996078431372549
CPT,28,500,0.085,0.5,205485.0,0.2054850000000004,0.0005223749999999985,258,124,63,71,0.4806201550387597,28.0,0.0,0.944,2297.004647541183,205.485,0.205485,0.20600737500000038,1.937984496124031,412.01475000000073,0.9733070540428741,2433.2676351071855,0.04233142545187508,0.2441860465116279
ECUMI,28,500,0.085,0.5,255942.5,0.25594249999999774,0.0006535812499999996,378,43,85,250,0.11375661375661375,28.0,21.0,0.902,1762.1145374449338,255.9425,0.2559425,0.2565960812499977,1.3227513227513228,513.1921624999954,0.7814255154966447,1953.5637887416117,0.06567384252532754,0.22486772486772486
ISMTI,28,500,0.085,0.5,96190.0,0.09619000000000005,0.0005105330499999999,23,0,21,2,0.0,70.0,7.0,0.846,4397.546522507538,96.19,0.09619,0.09670053305000005,21.73913043478261,193.40106610000012,2.0792182139515543,5198.0455348788855,0.009301624274079505,0.9130434782608695
LODS_MTI,28,500,0.085,0.5,93825.0,0.09382500000000002,0.0003415770000000001,15,0,15,0,0.0,8.0,0.0,0.984,5243.804956035172,93.825,0.093825,0.09416657700000002,33.333333333333336,188.33315400000004,2.1316280309086064,5329.070077271515,0.008835179087025002,1.0
LODS_MTI_128b,28,500,0.085,0.5,96760.0,0.09676000000000001,0.0003396985000000001,16,0,16,0,0.0,11.0,0.0,0.978,5053.741215378255,96.76,0.09676,0.09709969850000001,31.25,194.19939700000003,2.066969822240595,5167.4245556014885,0.009395366826860001,1.0
CT_MTI,2,500,0.05499999999999999,0.5,271470.0,0.27146999999999805,0.0007305906000000014,269,113,155,1,0.4200743494423792,55.0,9.0,0.872,1606.0706523741114,271.47,0.27147,0.27220059059999807,1.858736059479554,544.4011811999961,0.7367296570523446,1841.8241426308616,0.07389429433018148,0.5762081784386617
CR_MTI,2,500,0.05499999999999999,0.5,1393055.0,1.3930549999999977,0.0041694500000000155,510,1,508,1,0.00196078431372549,131.0,0.0,0.738,264.88544960536376,1393.055,1.393055,1.3972244499999977,0.9803921568627451,2794.4488999999953,0.14356934937960095,358.9233734490024,1.9464105061947468,0.996078431372549
CPT,2,500,0.05499999999999999,0.5,204760.0,0.20476000000000033,0.0005205624999999986,258,114,68,76,0.4418604651162791,10.0,0.0,0.98,2393.045516702481,204.76,0.20476,0.20528056250000032,1.937984496124031,410.56112500000063,0.9767532721234616,2441.883180308654,0.04203324797750006,0.26356589147286824
ECUMI,2,500,0.05499999999999999,0.5,257792.5,0.257792499999998,0.0006582062499999994,378,54,79,245,0.14285714285714285,16.0,9.0,0.95,1842.5671809691905,257.7925,0.2577925,0.258450706249998,1.3227513227513228,516.901412499996,0.77581776040808,1939.5444010202004,0.06662665369095261,0.20899470899470898
ISMTI,2,500,0.05499999999999999,0.5,95887.5,0.09588750000000003,0.0005233280999999998,22,0,21,1,0.0,57.0,3.0,0.88,4588.71072871855,95.8875,0.0958875,0.09641082810000003,22.727272727272727,192.82165620000006,2.085777603962977,5214.444009907444,0.009244593279438752,0.9545454545454546
LODS_MTI,2,500,0.05499999999999999,0.5,93825.0,0.09382500000000002,0.000342009,15,0,15,0,0.0,3.0,0.0,0.994,5297.095656807886,93.825,0.093825,0.09416700900000002,33.333333333333336,188.33401800000004,2.1316280309086064,5329.070077271515,0.008835219619425003,1.0
LODS_MTI_128b,2,500,0.05499999999999999,0.5,96760.0,0.09676000000000001,0.0003392665,16,0,16,0,0.0,2.0,0.0,0.996,5146.754857379083,96.76,0.09676,0.09709926650000002,31.25,194.19853300000003,2.066969822240595,5167.4245556014885,0.009395325026540002,1.0
CT_MTI,34,500,0.06499999999999999,0.5,295490.0,0.2954899999999983,0.0007929176000000006,293,129,162,2,0.4402730375426621,45.0,9.0,0.892,1509.3573386578228,295.49,0.29549,0.2962829175999983,1.7064846416382253,592.5658351999966,0.6768418559003688,1692.1046397509224,0.08754863932162349,0.552901023890785
CR_MTI,34,500,0.06499999999999999,0.5,1393055.0,1.3930549999999977,0.00416945000000002,510,3,506,1,0.0058823529411764705,175.0,0.0,0.65,233.30019274185156,1393.055,1.393055,1.3972244499999977,0.9803921568627451,2794.4488999999953,0.14356934937960095,358.9233734490024,1.9464105061947468,0.9921568627450981
CPT,34,500,0.06499999999999999,0.5,204760.0,0.20476000000000033,0.0005205624999999987,258,114,68,76,0.4418604651162791,12.0,0.0,0.976,2383.2779839812465,204.76,0.20476,0.20528056250000032,1.937984496124031,410.56112500000063,0.9767532721234616,2441.883180308654,0.04203324797750006,0.26356589147286824
ECUMI,34,500,0.06499999999999999,0.5,260012.5,0.2600124999999981,0.0006637562499999995,378,62,77,239,0.164021164021164,18.0,16.0,0.9319999999999999,1792.221527811163,260.0125,0.2600125,0.2606762562499981,1.3227513227513228,521.3525124999961,0.7691937887601558,1922.9844719003895,0.06777908507820261,0.2037037037037037
ISMTI,34,500,0.06499999999999999,0.5,91740.0,0.09174000000000003,0.0005094102,21,0,20,1,0.0,61.0,12.0,0.854,4654.458251580553,91.74,0.09174,0.09224941020000003,23.80952380952381,184.49882040000006,2.180074122520166,5450.185306300414,0.008462960891748004,0.9523809523809523
LODS_MTI,34,500,0.06499999999999999,0.5,93825.0,0.09382500000000002,0.0003410730000000001,15,0,15,0,0.0,10.0,0.0,0.98,5222.488675726086,93.825,0.093825,0.09416607300000002,33.333333333333336,188.33214600000002,2.1316280309086064,5329.070077271515,0.008835131799225002,1.0
LODS_MTI_128b,34,500,0.06499999999999999,0.5,96760.0,0.09676000000000001,0.0003394825000000001,16,0,16,0,0.0,3.0,0.0,0.994,5136.420008267879,96.76,0.09676,0.09709948250000001,31.25,194.19896500000002,2.066969822240595,5167.4245556014885,0.0093953459267,1.0
CT_MTI,5,500,0.045,0.5,292020.0,0.2920199999999983,0.0007844082000000008,290,119,167,4,0.4103448275862069,51.0,7.0,0.884,1513.5949592493664,292.02,0.29202,0.29280440819999826,1.7241379310344827,585.6088163999965,0.6848845969454147,1712.2114923635368,0.0855047432825635,0.5758620689655173
CR_MTI,5,500,0.045,0.5,1394850.0,1.3948499999999975,0.004173937500000024,510,2,508,0,0.00392156862745098,129.0,0.0,0.742,265.97842061870455,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.996078431372549
CPT,5,500,0.045,0.5,205920.0,0.2059200000000004,0.0005234624999999983,258,130,60,68,0.5038759689922481,2.0,0.0,0.996,2418.4149184149187,205.92,0.20592,0.2064434625000004,1.937984496124031,412.8869250000008,0.9712509712509713,2428.127428127428,0.04251083779800008,0.23255813953488372
ECUMI,5,500,0.045,0.5,257052.5,0.25705249999999785,0.0006563562499999998,378,50,81,247,0.13227513227513227,13.0,6.0,0.962,1871.2130790402737,257.0525,0.2570525,0.25770885624999784,1.3227513227513228,515.4177124999957,0.7780511763161222,1945.1279407903053,0.06624470577120257,0.21428571428571427
ISMTI,5,500,0.045,0.5,122962.5,0.12296250000000007,0.0006339280500000001,29,0,27,2,0.0,42.0,5.0,0.906,3684.0500152485515,122.9625,0.1229625,0.12359642805000007,17.24137931034483,247.19285610000014,1.6265121480126055,4066.2803700315135,0.015197725784098134,0.9310344827586207
LODS_MTI,5,500,0.045,0.5,93825.0,0.09382500000000002,0.000341469,15,0,15,0,0.0,3.0,0.0,0.994,5297.095656807886,93.825,0.093825,0.09416646900000002,33.333333333333336,188.332938,2.1316280309086064,5329.070077271515,0.008835168953925002,1.0
LODS_MTI_128b,5,500,0.045,0.5,96760.0,0.09676000000000001,0.00033959050000000003,16,0,16,0,0.0,3.0,0.0,0.994,5136.420008267879,96.76,0.09676,0.09709959050000001,31.25,194.19918100000004,2.066969822240595,5167.4245556014885,0.009395356376780002,1.0
CT_MTI,5,500,0.049999999999999996,0.5,260140.0,0.26013999999999793,0.0007017274000000011,258,105,151,2,0.4069767441860465,58.0,10.0,0.864,1660.6442684708236,260.14,0.26014,0.26084172739999795,1.937984496124031,521.6834547999958,0.7688167909587146,1922.0419773967865,0.06785536696583547,0.5852713178294574
CR_MTI,5,500,0.049999999999999996,0.5,1394850.0,1.3948499999999975,0.004173937500000024,510,2,508,0,0.00392156862745098,117.0,0.0,0.766,274.5814962182314,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.996078431372549
CPT,5,500,0.049999999999999996,0.5,205920.0,0.2059200000000004,0.0005234624999999983,258,130,60,68,0.5038759689922481,11.0,0.0,0.978,2374.708624708625,205.92,0.20592,0.2064434625000004,1.937984496124031,412.8869250000008,0.9712509712509713,2428.127428127428,0.04251083779800008,0.23255813953488372
ECUMI,5,500,0.049999999999999996,0.5,257052.5,0.25705249999999785,0.0006563562499999998,378,50,81,247,0.13227513227513227,17.0,8.0,0.95,1847.8715437507901,257.0525,0.2570525,0.25770885624999784,1.3227513227513228,515.4177124999957,0.7780511763161222,1945.1279407903053,0.06624470577120257,0.21428571428571427
ISMTI,5,500,0.049999999999999996,0.5,126420.0,0.12642000000000003,0.0006451529999999999,29,0,28,1,0.0,41.0,4.0,0.91,3599.114064230343,126.42,0.12642,0.12706515300000004,17.24137931034483,254.13030600000008,1.5820281601012498,3955.0704002531243,0.016063576642260005,0.9655172413793104
LODS_MTI,5,500,0.049999999999999996,0.5,93825.0,0.09382500000000002,0.000341469,15,0,15,0,0.0,0.0,0.0,1.0,5329.070077271515,93.825,0.093825,0.09416646900000002,33.333333333333336,188.332938,2.1316280309086064,5329.070077271515,0.008835168953925002,1.0
LODS_MTI_128b,5,500,0.049999999999999996,0.5,96760.0,0.09676000000000001,0.00033959050000000003,16,0,16,0,0.0,3.0,0.0,0.994,5136.420008267879,96.76,0.09676,0.09709959050000001,31.25,194.19918100000004,2.066969822240595,5167.4245556014885,0.009395356376780002,1.0
CT_MTI,34,500,0.085,0.5,228390.0,0.22838999999999818,0.0006182952000000014,227,93,130,4,0.40969162995594716,92.0,11.0,0.794,1738.2547396996365,228.39,0.22839,0.22900829519999819,2.202643171806167,458.0165903999964,0.8756950829721092,2189.2377074302726,0.05230320454072759,0.5726872246696035
CR_MTI,34,500,0.085,0.5,1393055.0,1.3930549999999977,0.00416945000000002,510,3,506,1,0.0058823529411764705,188.0,0.0,0.624,223.9681850321775,1393.055,1.393055,1.3972244499999977,0.9803921568627451,2794.4488999999953,0.14356934937960095,358.9233734490024,1.9464105061947468,0.9921568627450981
CPT,34,500,0.085,0.5,204760.0,0.20476000000000033,0.0005205624999999987,258,114,68,76,0.4418604651162791,27.0,0.0,0.946,2310.0214885719865,204.76,0.20476,0.20528056250000032,1.937984496124031,410.56112500000063,0.9767532721234616,2441.883180308654,0.04203324797750006,0.26356589147286824
ECUMI,34,500,0.085,0.5,260012.5,0.2600124999999981,0.0006637562499999995,378,62,77,239,0.164021164021164,17.0,19.0,0.928,1784.5295899235616,260.0125,0.2600125,0.2606762562499981,1.3227513227513228,521.3525124999961,0.7691937887601558,1922.9844719003895,0.06777908507820261,0.2037037037037037
ISMTI,34,500,0.085,0.5,95687.5,0.09568750000000004,0.0005115353499999999,22,0,21,1,0.0,78.0,12.0,0.8200000000000001,4284.7811887655125,95.6875,0.0956875,0.09619903535000003,22.727272727272727,192.39807070000006,2.0901371652514698,5225.342913128675,0.009205045195053127,0.9545454545454546
LODS_MTI,34,500,0.085,0.5,93825.0,0.09382500000000002,0.0003410730000000001,15,0,15,0,0.0,12.0,0.0,0.976,5201.172395416999,93.825,0.093825,0.09416607300000002,33.333333333333336,188.33214600000002,2.1316280309086064,5329.070077271515,0.008835131799225002,1.0
LODS_MTI_128b,34,500,0.085,0.5,96760.0,0.09676000000000001,0.0003394825000000001,16,0,16,0,0.0,11.0,2.0,0.974,5033.0715171558495,96.76,0.09676,0.09709948250000001,31.25,194.19896500000002,2.066969822240595,5167.4245556014885,0.0093953459267,1.0
CT_MTI,30,500,0.085,0.5,281570.0,0.28156999999999816,0.0007567100000000009,279,122,156,1,0.43727598566308246,60.0,15.0,0.85,1509.3937564371206,281.57,0.28157,0.28232670999999815,1.7921146953405018,564.6534199999963,0.7103029442057037,1775.7573605142595,0.07949473173469948,0.5591397849462365
CR_MTI,30,500,0.085,0.5,1394850.0,1.3948499999999975,0.00417393750000002,510,1,509,0,0.00196078431372549,179.0,0.0,0.642,230.13227228734274,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.9980392156862745
CPT,30,500,0.085,0.5,206065.0,0.20606500000000047,0.000523824999999998,258,132,59,67,0.5116279069767442,26.0,0.0,0.948,2300.2450683036905,206.065,0.206065,0.20658882500000048,1.937984496124031,413.17765000000094,0.9705675393686458,2426.4188484216147,0.0425707262236251,0.22868217054263565
ECUMI,30,500,0.085,0.5,255572.5,0.2555724999999978,0.0006526562500000001,378,53,74,251,0.1402116402116402,28.0,13.0,0.918,1795.9678760430015,255.5725,0.2555725,0.2562251562499978,1.3227513227513228,512.4503124999957,0.782556808733334,1956.392021833335,0.06548410374570256,0.19576719576719576
ISMTI,30,500,0.085,0.5,95387.5,0.09538750000000004,0.0005094947499999998,22,0,21,1,0.0,86.0,11.0,0.806,4224.872231686541,95.3875,0.0953875,0.09589699475000005,22.727272727272727,191.7939895000001,2.0967107849561,5241.77696239025,0.009147374586715629,0.9545454545454546
LODS_MTI,30,500,0.085,0.5,93825.0,0.09382500000000002,0.00034024500000000003,15,0,15,0,0.0,9.0,1.0,0.98,5222.488675726086,93.825,0.093825,0.09416524500000002,33.333333333333336,188.33049000000005,2.1316280309086064,5329.070077271515,0.008835054112125002,1.0
LODS_MTI_128b,30,500,0.085,0.5,96760.0,0.09676000000000001,0.0003398065,16,0,16,0,0.0,9.0,1.0,0.98,5064.076064489458,96.76,0.09676,0.09709980650000001,31.25,194.199613,2.066969822240595,5167.4245556014885,0.00939537727694,1.0
CT_MTI,11,500,0.08,0.5,195720.0,0.1957199999999987,0.0005294166000000022,194,74,119,1,0.38144329896907214,124.0,6.0,0.74,1890.4557531166972,195.72,0.19572,0.1962494165999987,2.577319587628866,392.49883319999736,1.0218679746576742,2554.6699366441853,0.03840993581695175,0.6134020618556701
CR_MTI,11,500,0.08,0.5,1394850.0,1.3948499999999975,0.004173937500000023,510,7,503,0,0.013725490196078431,198.0,0.0,0.604,216.51073592142527,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.9862745098039216
CPT,11,500,0.08,0.5,205775.0,0.20577500000000043,0.0005230999999999985,258,128,61,69,0.49612403100775193,18.0,0.0,0.964,2342.36423277852,205.775,0.205775,0.20629810000000043,1.937984496124031,412.59620000000086,0.9719353662981411,2429.838415745353,0.04245099152750009,0.2364341085271318
ECUMI,11,500,0.08,0.5,257052.5,0.2570524999999978,0.0006563562499999997,378,57,74,247,0.15079365079365079,13.0,14.0,0.946,1840.0910319876289,257.0525,0.2570525,0.2577088562499978,1.3227513227513228,515.4177124999956,0.7780511763161222,1945.1279407903053,0.06624470577120256,0.19576719576719576
ISMTI,11,500,0.08,0.5,87480.0,0.08748000000000003,0.00048714480000000007,20,0,19,1,0.0,50.0,10.0,0.88,5029.721079103795,87.48,0.08748,0.08796714480000004,25.0,175.93428960000008,2.2862368541380884,5715.592135345221,0.007695365827104003,0.95
LODS_MTI,11,500,0.08,0.5,87955.0,0.08795500000000002,0.00034385800000000005,13,0,13,0,0.0,7.0,3.0,0.98,5571.030640668523,87.955,0.087955,0.08829885800000002,38.46153846153846,176.59771600000005,2.273890057415724,5684.725143539309,0.007766326055390002,1.0
LODS_MTI_128b,11,500,0.08,0.5,96760.0,0.09676000000000001,0.0003386185000000001,16,0,16,0,0.0,13.0,0.0,0.974,5033.0715171558495,96.76,0.09676,0.09709861850000001,31.25,194.19723700000003,2.066969822240595,5167.4245556014885,0.009395262326060002,1.0
CT_MTI,0,500,0.02,0.5,311870.0,0.3118699999999985,0.0008359376000000003,309,124,184,1,0.40129449838187703,12.0,3.0,0.97,1555.1351524673744,311.87,0.31187,0.3127059375999985,1.6181229773462784,625.411875199997,0.6412928463782986,1603.2321159457467,0.09752360075931152,0.5954692556634305
CR_MTI,0,500,0.02,0.5,1394850.0,1.3948499999999975,0.00417393750000002,510,1,509,0,0.00196078431372549,64.0,0.0,0.872,312.57841344947485,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.9980392156862745
CPT,0,500,0.02,0.5,205630.0,0.20563000000000045,0.000522737499999998,258,126,62,70,0.4883720930232558,3.0,0.0,0.994,2416.9625054709913,205.63,0.20563,0.20615273750000046,1.937984496124031,412.3054750000009,0.9726207265476827,2431.551816369207,0.042391187412125095,0.24031007751937986
ECUMI,0,500,0.02,0.5,256682.5,0.25668249999999787,0.0006554312499999996,378,53,77,248,0.1402116402116402,2.0,7.0,0.982,1912.8690113272235,256.6825,0.2566825,0.2573379312499979,1.3227513227513228,514.6758624999958,0.7791727133715777,1947.9317834289445,0.06605414353807758,0.2037037037037037
ISMTI,0,500,0.02,0.5,105507.5,0.10550750000000003,0.0005841602000000002,24,0,23,1,0.0,17.0,2.0,0.962,4558.917612492003,105.5075,0.1055075,0.10609166020000003,20.833333333333332,212.18332040000004,1.8955998388740138,4738.999597185034,0.011193465838551504,0.9583333333333334
LODS_MTI,0,500,0.02,0.5,90890.0,0.09089000000000003,0.00033942350000000005,14,0,14,0,0.0,0.0,0.0,1.0,5501.155242600947,90.89,0.09089,0.09122942350000003,35.714285714285715,182.45884700000008,2.2004620970403783,5501.155242600947,0.008291842301915002,1.0
LODS_MTI_128b,0,500,0.02,0.5,96760.0,0.09676000000000001,0.0003395905000000001,16,0,16,0,0.0,2.0,0.0,0.996,5146.754857379083,96.76,0.09676,0.09709959050000001,31.25,194.19918100000004,2.066969822240595,5167.4245556014885,0.009395356376780002,1.0
CT_MTI,9,500,0.075,0.5,218160.0,0.21815999999999833,0.0005902776000000019,216,84,132,0,0.3888888888888889,84.0,12.0,0.808,1851.851851851852,218.16,0.21816,0.21875027759999832,2.314814814814815,437.50055519999665,0.9167583425009168,2291.895856252292,0.047722560561215634,0.6111111111111112
CR_MTI,9,500,0.075,0.5,1393055.0,1.3930549999999977,0.004169450000000022,510,0,509,1,0.0,172.0,0.0,0.656,235.45373298254557,1393.055,1.393055,1.3972244499999977,0.9803921568627451,2794.4488999999953,0.14356934937960095,358.9233734490024,1.9464105061947468,0.9980392156862745
CPT,9,500,0.075,0.5,206500.0,0.20650000000000043,0.0005249124999999981,258,138,56,64,0.5348837209302325,18.0,0.0,0.964,2334.140435835351,206.5,0.2065,0.20702491250000044,1.937984496124031,414.0498250000009,0.9685230024213075,2421.3075060532688,0.04275064443125009,0.21705426356589147
ECUMI,9,500,0.075,0.5,258532.5,0.25853249999999794,0.00066005625,378,60,75,243,0.15873015873015872,16.0,20.0,0.928,1794.7453414947831,258.5325,0.2585325,0.25919255624999793,1.3227513227513228,518.3851124999959,0.7735971299546478,1933.9928248866197,0.06700969954870259,0.1984126984126984
ISMTI,9,500,0.075,0.5,105770.0,0.10577000000000002,0.0005786861,24,0,23,1,0.0,41.0,9.0,0.9,4254.514512621727,105.77,0.10577,0.10634868610000002,20.833333333333332,212.69737220000005,1.8908953389429897,4727.238347357474,0.011248500528797003,0.9583333333333334
LODS_MTI,9,500,0.075,0.5,93825.0,0.09382500000000002,0.00034416900000000007,15,0,15,0,0.0,5.0,0.0,0.99,5275.779376498801,93.825,0.093825,0.09416916900000002,33.333333333333336,188.33833800000005,2.1316280309086064,5329.070077271515,0.008835422281425002,1.0
LODS_MTI_128b,9,500,0.075,0.5,96760.0,0.09676000000000001,0.0003396985000000001,16,0,16,0,0.0,6.0,0.0,0.988,5105.41546093427,96.76,0.09676,0.09709969850000001,31.25,194.19939700000003,2.066969822240595,5167.4245556014885,0.009395366826860001,1.0
CT_MTI,35,500,0.09000000000000001,0.5,248020.0,0.24801999999999783,0.0006710962000000014,246,89,155,2,0.3617886178861789,70.0,8.0,0.844,1701.475687444561,248.02,0.24802,0.24869109619999782,2.032520325203252,497.38219239999563,0.8063865817272801,2015.9664543182002,0.06168036567952346,0.6300813008130082
CR_MTI,35,500,0.09000000000000001,0.5,1393055.0,1.3930549999999977,0.004169450000000019,510,3,506,1,0.0058823529411764705,183.0,0.0,0.634,227.55741876666752,1393.055,1.393055,1.3972244499999977,0.9803921568627451,2794.4488999999953,0.14356934937960095,358.9233734490024,1.9464105061947468,0.9921568627450981
CPT,35,500,0.09000000000000001,0.5,206065.0,0.20606500000000041,0.0005238249999999983,258,132,59,67,0.5116279069767442,19.0,0.0,0.962,2334.214932181593,206.065,0.206065,0.20658882500000042,1.937984496124031,413.1776500000008,0.9705675393686458,2426.4188484216147,0.04257072622362509,0.22868217054263565
ECUMI,35,500,0.09000000000000001,0.5,255942.5,0.2559424999999978,0.0006535812499999998,378,52,76,250,0.13756613756613756,21.0,16.0,0.926,1809.0000683747326,255.9425,0.2559425,0.2565960812499978,1.3227513227513228,513.1921624999956,0.7814255154966447,1953.5637887416117,0.06567384252532756,0.20105820105820105
ISMTI,35,500,0.09000000000000001,0.5,87655.0,0.087655,0.00050403745,20,0,19,1,0.0,68.0,12.0,0.84,4791.512178426787,87.655,0.087655,0.08815903744999999,25.0,176.31807489999997,2.2816724659175174,5704.181164793794,0.007727580427679749,0.95
LODS_MTI,35,500,0.09000000000000001,0.5,93825.0,0.09382500000000002,0.0003427650000000001,15,0,15,0,0.0,11.0,0.0,0.978,5211.830535571543,93.825,0.093825,0.09416776500000001,33.333333333333336,188.33553000000003,2.1316280309086064,5329.070077271515,0.008835290551125002,1.0
LODS_MTI_128b,35,500,0.09000000000000001,0.5,96760.0,0.09676000000000001,0.0003400225000000001,16,0,16,0,0.0,11.0,0.0,0.978,5053.741215378255,96.76,0.09676,0.09710002250000001,31.25,194.20004500000002,2.066969822240595,5167.4245556014885,0.0093953981771,1.0
CT_MTI,37,500,0.025,0.5,318940.0,0.31893999999999856,0.0008534470000000007,316,137,178,1,0.43354430379746833,18.0,9.0,0.946,1483.0375619238728,318.94,0.31894,0.31979344699999857,1.5822784810126582,639.5868939999972,0.6270771932024832,1567.6929830062081,0.10199492198617954,0.5632911392405063
CR_MTI,37,500,0.025,0.5,1394850.0,1.3948499999999975,0.004173937500000021,510,2,508,0,0.00392156862745098,90.0,0.0,0.8200000000000001,293.93841631716674,1394.85,1.39485,1.3990239374999975,0.9803921568627451,2798.0478749999947,0.1433845933254472,358.461483313618,1.9514285392218715,0.996078431372549
CPT,37,500,0.025,0.5,205920.0,0.20592000000000046,0.000523462499999998,258,130,60,68,0.5038759689922481,6.0,0.0,0.988,2398.9898989898993,205.92,0.20592,0.20644346250000045,1.937984496124031,412.88692500000093,0.9712509712509713,2428.127428127428,0.04251083779800009,0.23255813953488372
ECUMI,37,500,0.025,0.5,258532.5,0.258532499999998,0.0006600562499999998,378,58,77,243,0.15343915343915343,7.0,6.0,0.974,1883.7090114395676,258.5325,0.2585325,0.259192556249998,1.3227513227513228,518.385112499996,0.7735971299546478,1933.9928248866197,0.0670096995487026,0.2037037037037037
