BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,412.87965687500093,1305.4857518750039,643.2689661699972,515.6959062499958,240.0448068475001,147.2619146,192.85478027500002
0.005,412.87965687500093,2601.6446774999977,630.9213981599971,515.6959062499958,243.6788623550001,164.1032595375,193.37310475000004
0.01,412.87965687500093,2797.508028749995,611.0649005299969,515.6959062499958,238.1126340200001,170.1474495975,193.40326435000003
0.015,412.87965687500093,2797.508028749995,601.6715258299967,515.6959062499958,236.1131729050001,175.0542238625,193.84124482500005
0.02,412.87965687500093,2797.508028749995,595.9456252599969,515.6959062499958,230.18171534750007,179.092222875,194.06845370000002
0.025,412.87965687500093,2797.508028749995,578.6186172899967,515.6959062499958,225.7807017300001,179.97278572500002,194.1989272
0.030000000000000002,412.87965687500093,2797.508028749995,570.8454771699966,515.6959062499958,232.4157214275001,181.975621675,194.14875720000003
0.035,412.87965687500093,2797.508028749995,562.3367466199965,515.6959062499958,229.00504929750008,183.29578015000004,193.89141032500004
0.04,412.87965687500093,2797.508028749995,541.4214309699964,515.6959062499958,213.5019709025001,185.05641985000005,193.89141032500004
0.045,412.87965687500093,2797.508028749995,550.4695331199965,515.6959062499958,217.93308657500006,185.54656257500002,194.1989272
0.049999999999999996,412.87965687500093,2797.508028749995,531.1454916399964,515.6959062499958,212.99897274250006,184.78583951250002,194.1989272
0.05499999999999999,412.87965687500093,2797.508028749995,503.21384294999643,515.6959062499958,211.6586441350001,186.86655365000004,194.1989272
0.05999999999999999,412.87965687500093,2797.508028749995,486.66385527999665,515.6959062499958,203.21832699750007,187.01352832500004,194.1989272
0.06499999999999999,412.87965687500093,2797.508028749995,495.19691699999646,515.6959062499958,203.87577048250006,186.72010097500004,194.1989272
0.06999999999999999,412.87965687500093,2797.508028749995,491.6024198199963,515.6959062499958,194.70214593750006,187.45320675000002,194.1989272
0.075,412.87965687500093,2797.508028749995,465.56350178999674,515.6959062499958,196.52817523750008,187.60009502500003,194.1989272
0.08,412.87965687500093,2797.508028749995,460.2129643999966,515.6959062499958,196.14075089500005,187.30650387500003,194.1989272
0.085,412.87965687500093,2797.508028749995,452.62811863999684,515.6959062499958,192.45893624250007,188.33336100000002,194.1989272
0.09000000000000001,412.87965687500093,2797.508028749995,449.4657971799967,515.6959062499958,190.72996366750004,188.33336100000002,194.1989272
0.09500000000000001,412.87965687500093,2797.508028749995,430.6826183199969,515.6959062499958,191.37250410500008,188.03991925000005,194.1989272
