BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.0005234534374999983,0.001947500937499998,0.0008584830850000005,0.0006567031249999997,0.0006510284237499998,0.0003509573,0.00033751513750000003
0.005,0.0005234534374999983,0.003881088750000017,0.0008424490800000005,0.0006567031249999997,0.0006535561775,0.00034644226875000004,0.0003383023750000001
0.01,0.0005234534374999983,0.00417326437500002,0.0008167002650000006,0.0006567031249999997,0.0006379420099999999,0.00034547479875,0.0003383821750000001
0.015,0.0005234534374999983,0.00417326437500002,0.0008045129150000007,0.0006567031249999997,0.0006299614525,0.00034379943125000006,0.0003389974125000001
0.02,0.0005234534374999983,0.00417326437500002,0.0007970626300000007,0.0006567031249999997,0.0006129826737499999,0.0003437364375,0.00033922685000000005
0.025,0.0005234534374999983,0.00417326437500002,0.0007745586450000007,0.0006567031249999997,0.000607100865,0.00034376786250000005,0.00033946360000000007
0.030000000000000002,0.0005234534374999983,0.00417326437500002,0.0007644885850000008,0.0006567031249999997,0.0006141107137499999,0.00034293583750000006,0.0003393786000000001
0.035,0.0005234534374999983,0.00417326437500002,0.0007533733100000009,0.0006567031249999997,0.0006013371487499999,0.00034264007500000004,0.00033908016250000007
0.04,0.0005234534374999983,0.00417326437500002,0.0007262154850000011,0.0006567031249999997,0.0005718604512499999,0.0003424599250000001,0.00033908016250000007
0.045,0.0005234534374999983,0.00417326437500002,0.0007382665600000009,0.0006567031249999997,0.0005771682875,0.00034240628750000006,0.00033946360000000007
0.049999999999999996,0.0005234534374999983,0.00417326437500002,0.000712995820000001,0.0006567031249999997,0.00056811137125,0.00034185725625000005,0.00033946360000000007
0.05499999999999999,0.0005234534374999983,0.00417326437500002,0.0006764214750000011,0.0006567031249999997,0.0005607595675,0.00034202682500000006,0.00033946360000000007
0.05999999999999999,0.0005234534374999983,0.00417326437500002,0.0006549276400000012,0.0006567031249999997,0.00054291349875,0.0003421391625000001,0.00033946360000000007
0.06499999999999999,0.0005234534374999983,0.00417326437500002,0.0006662085000000014,0.0006567031249999997,0.00054251024125,0.00034217548750000007,0.00033946360000000007
0.06999999999999999,0.0005234534374999983,0.00417326437500002,0.0006619599100000013,0.0006567031249999997,0.00052438546875,0.00034185337500000005,0.00033946360000000007
0.075,0.0005234534374999983,0.00417326437500002,0.0006275008950000013,0.0006567031249999997,0.00052758761875,0.00034192251250000005,0.00033946360000000007
0.08,0.0005234534374999983,0.00417326437500002,0.0006209822000000015,0.0006567031249999997,0.0005232504474999999,0.00034187693750000007,0.00033946360000000007
0.085,0.0005234534374999983,0.00417326437500002,0.0006108093200000013,0.0006567031249999997,0.00051071812125,0.0003416805000000001,0.00033946360000000007
0.09000000000000001,0.0005234534374999983,0.00417326437500002,0.0006063985900000014,0.0006567031249999997,0.00050848183375,0.0003416805000000001,0.00033946360000000007
0.09500000000000001,0.0005234534374999983,0.00417326437500002,0.0005823091600000014,0.0006567031249999997,0.0005060645524999999,0.0003417096250000001,0.00033946360000000007
