BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.9712748720791862,0.31041028553580874,0.6238026250226032,0.7776513319553583,1.6846428879159814,2.7292576419213974,2.082018930942337
0.005,0.9712748720791862,0.1600393609587553,0.6388373258396993,0.7776513319553583,1.6664794621615193,2.4527657891902526,2.0762434607100104
0.01,0.9712748720791862,0.14341230673357025,0.6602834660165857,0.7776513319553583,1.7009243284296527,2.3633674127326554,2.0759142433833815
0.015,0.9712748720791862,0.14341230673357025,0.66919798233154,0.7776513319553583,1.7174965047691693,2.298227463918894,2.0710076129250106
0.02,0.9712748720791862,0.14341230673357025,0.6792008847649575,0.7776513319553583,1.7575247355582486,2.2439030120351875,2.0683782844618777
0.025,0.9712748720791862,0.14341230673357025,0.7009050286763592,0.7776513319553583,1.795916552110193,2.2333482074032434,2.066969822240595
0.030000000000000002,0.9712748720791862,0.14341230673357025,0.7107185948584618,0.7776513319553583,1.7435071396319617,2.208024905246515,2.067509444687922
0.035,0.9712748720791862,0.14341230673357025,0.7229162153053699,0.7776513319553583,1.7662872079757317,2.191871453298762,2.0704679904776837
0.04,0.9712748720791862,0.14341230673357025,0.7542519282360598,0.7776513319553583,1.902933062031869,2.1707997329100346,2.0704679904776837
0.045,0.9712748720791862,0.14341230673357025,0.744807784303087,0.7776513319553583,1.8654191725471747,2.1644390596772873,2.066969822240595
0.049999999999999996,0.9712748720791862,0.14341230673357025,0.7712116960305647,0.7776513319553583,1.9131567408069254,2.1754798867882505,2.066969822240595
0.05499999999999999,0.9712748720791862,0.14341230673357025,0.8572858754546904,0.7776513319553583,1.927979966038233,2.1488365474415496,2.066969822240595
0.05999999999999999,0.9712748720791862,0.14341230673357025,0.8697252307832377,0.7776513319553583,1.994282002006818,2.1471156957882553,2.066969822240595
0.06499999999999999,0.9712748720791862,0.14341230673357025,0.829416345970805,0.7776513319553583,1.9948724784081198,2.1507870938070224,2.066969822240595
0.06999999999999999,0.9712748720791862,0.14341230673357025,0.8316151247071074,0.7776513319553583,2.0817572612603907,2.1420679881844618,2.066969822240595
0.075,0.9712748720791862,0.14341230673357025,0.9049695978732114,0.7776513319553583,2.0697945810906795,2.140232289175078,2.066969822240595
0.08,0.9712748720791862,0.14341230673357025,0.8935414077346954,0.7776513319553583,2.076720986089226,2.143788839837756,2.066969822240595
0.085,0.9712748720791862,0.14341230673357025,0.9326661805993879,0.7776513319553583,2.107845180655616,2.1316280309086064,2.066969822240595
0.09000000000000001,0.9712748720791862,0.14341230673357025,0.9609131847610952,0.7776513319553583,2.1248767825034554,2.1316280309086064,2.066969822240595
0.09500000000000001,0.9712748720791862,0.14341230673357025,0.9842001942717438,0.7776513319553583,2.128402863018702,2.135069734215195,2.066969822240595
