BIT_ERROR_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,205.91637500000002,650.7953749999999,320.776,257.19124999999997,119.37137499999999,73.28,96.089875
0.005,205.91637500000002,1296.9412499999999,314.61825,257.19124999999997,121.18587500000001,81.7051875,96.34825000000001
0.01,205.91637500000002,1394.5807499999999,304.71574999999996,257.19124999999997,118.418375,84.72824999999999,96.36325000000001
0.015,205.91637500000002,1394.5807499999999,300.03125,257.19124999999997,117.42662499999999,87.1833125,96.581625
0.02,205.91637500000002,1394.5807499999999,297.17575,257.19124999999997,114.477875,89.20237499999999,96.69500000000001
0.025,205.91637500000002,1394.5807499999999,288.53475,257.19124999999997,112.28325,89.642625,96.76
0.030000000000000002,205.91637500000002,1394.5807499999999,284.65825,257.19124999999997,115.59375,90.644875,96.735
0.035,205.91637500000002,1394.5807499999999,280.415,257.19124999999997,113.90118749999999,91.30525,96.60662500000001
0.04,205.91637500000002,1394.5807499999999,269.98449999999997,257.19124999999997,106.179125,92.18575000000001,96.60662500000001
0.045,205.91637500000002,1394.5807499999999,274.4965,257.19124999999997,108.389375,92.430875,96.76
0.049999999999999996,205.91637500000002,1394.5807499999999,264.85974999999996,257.19124999999997,105.931375,92.0510625,96.76
0.05499999999999999,205.91637500000002,1394.5807499999999,250.9305,257.19124999999997,105.2685625,93.09125,96.76
0.05999999999999999,205.91637500000002,1394.5807499999999,242.677,257.19124999999997,101.06625,93.164625,96.76
0.06499999999999999,205.91637500000002,1394.5807499999999,246.93224999999998,257.19124999999997,101.395375,93.017875,96.76
0.06999999999999999,205.91637500000002,1394.5807499999999,245.13925,257.19124999999997,96.8266875,93.38475000000001,96.76
0.075,205.91637500000002,1394.5807499999999,232.15425,257.19124999999997,97.7365,93.45812500000001,96.76
0.08,205.91637500000002,1394.5807499999999,229.4855,257.19124999999997,97.54712500000001,93.311375,96.76
0.085,205.91637500000002,1394.5807499999999,225.70325000000003,257.19124999999997,95.71875,93.825,96.76
0.09000000000000001,205.91637500000002,1394.5807499999999,224.1265,257.19124999999997,94.8565,93.825,96.76
0.09500000000000001,205.91637500000002,1394.5807499999999,214.75900000000001,257.19124999999997,95.1801875,93.67825,96.76
