noise_rate_pct,Adaptive (Ours),Fixed (rho=2),Fixed (rho=4)
0.0,0.07678799067500004,0.07221889005000004,0.141761863925
5.0,0.07678799067500004,0.07221889005000004,0.141761863925
10.0,0.07678799067500004,0.07221889005000004,0.141761863925
15.0,0.07678799067500004,0.07221889005000004,0.141761863925
20.0,0.07678799067500004,0.07221889005000004,0.141761863925
