Round,Adaptive,Fixed-Fast,Fixed-Robust
1,0.00628888650625,0.0053553124,0.021479833599999998
2,0.00628888650625,0.0053553124,0.021479833599999998
3,0.00628888650625,0.0053553124,0.021479833599999998
4,0.00628888650625,0.0053553124,0.021479833599999998
5,0.00628888650625,0.0053553124,0.021479833599999998
6,0.00628888650625,0.0053553124,0.021479833599999998
7,0.00628888650625,0.0053553124,0.021479833599999998
8,0.00628888650625,0.0053553124,0.021479833599999998
9,0.00628888650625,0.0053553124,0.021479833599999998
10,0.00628888650625,0.0053553124,0.021479833599999998
11,0.00628888650625,0.0053553124,0.021479833599999998
12,0.00628888650625,0.0053553124,0.021479833599999998
13,0.00628888650625,0.0053553124,0.021479833599999998
14,0.00628888650625,0.0053553124,0.021479833599999998
15,0.00628888650625,0.0053553124,0.021479833599999998
16,0.00628888650625,0.0053553124,0.021479833599999998
17,0.00628888650625,0.0053553124,0.021479833599999998
18,0.00628888650625,0.0053553124,0.021479833599999998
19,0.00628888650625,0.0053553124,0.021479833599999998
20,0.00628888650625,0.0053553124,0.021479833599999998
21,0.00628888650625,0.0053553124,0.021479833599999998
22,0.00628888650625,0.0053553124,0.021479833599999998
23,0.00628888650625,0.0053553124,0.021479833599999998
24,0.00628888650625,0.0053553124,0.021479833599999998
25,0.00628888650625,0.0053553124,0.021479833599999998
26,0.00628888650625,0.0053553124,0.021479833599999998
27,0.00628888650625,0.0053553124,0.021479833599999998
28,0.00628888650625,0.0053553124,0.021479833599999998
29,0.00628888650625,0.0053553124,0.021479833599999998
30,0.00628888650625,0.0053553124,0.021479833599999998
31,0.00628888650625,0.0053553124,0.021479833599999998
32,0.00628888650625,0.0053553124,0.021479833599999998
33,0.00628888650625,0.0053553124,0.021479833599999998
34,0.00628888650625,0.0053553124,0.021479833599999998
35,0.00628888650625,0.0053553124,0.021479833599999998
36,0.00628888650625,0.0053553124,0.021479833599999998
37,0.00628888650625,0.0053553124,0.021479833599999998
38,0.00628888650625,0.0053553124,0.021479833599999998
39,0.00628888650625,0.0053553124,0.021479833599999998
