algorithm_name,run_id,Burst,Jitter,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Reliability,Metric_Value,total_time_ms,total_time_s,total_energy_j,edp,collision_rate
LODS (rho=2),50,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),51,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),49,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),53,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),52,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),54,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),55,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.996,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),57,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),56,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),60,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.996,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),58,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),59,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),61,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),64,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),65,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),62,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),66,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),63,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),67,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),68,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),69,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),71,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),70,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),72,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),73,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),74,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),75,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),77,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),76,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.996,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),78,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),79,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),80,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.996,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),82,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),81,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),83,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),84,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),85,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.996,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),87,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),86,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),88,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),89,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.996,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),90,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),91,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),93,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),92,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),95,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),94,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),96,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),97,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),98,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),99,2,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,2,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=4),0,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.992,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),1,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),3,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),2,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),5,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.996,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),4,2,0,90890.0,0.09089000000000001,0.0,14,0,14,0,0.0,0.984,2,90.89,0.09089,0.09089000000000001,0.008260992100000001,1.0
LODS (rho=4),8,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),6,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),7,2,0,82085.0,0.082085,0.0,11,0,11,0,0.0,0.984,2,82.085,0.082085,0.082085,0.006737947225000001,1.0
LODS (rho=4),9,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.98,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),11,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),10,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),12,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),13,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),14,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),15,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.98,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),17,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),20,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.992,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),16,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),18,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),19,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.992,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),22,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),21,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.98,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),24,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),26,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),23,2,0,82085.0,0.082085,0.0,11,0,11,0,0.0,0.988,2,82.085,0.082085,0.082085,0.006737947225000001,1.0
LODS (rho=4),25,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.98,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),27,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.98,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),28,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.992,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),31,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),30,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),29,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),32,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.976,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),33,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),34,2,0,79150.0,0.07914999999999998,0.0,10,0,10,0,0.0,0.992,2,79.15,0.07915,0.07914999999999998,0.006264722499999998,1.0
LODS (rho=4),37,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),35,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),36,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.992,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),38,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.98,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),39,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.976,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),41,2,0,82085.0,0.082085,0.0,11,0,11,0,0.0,0.988,2,82.085,0.082085,0.082085,0.006737947225000001,1.0
LODS (rho=4),40,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),42,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),46,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),43,2,0,79150.0,0.07915000000000001,0.0,10,0,10,0,0.0,0.976,2,79.15,0.07915,0.07915000000000001,0.006264722500000001,1.0
LODS (rho=4),44,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.98,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),45,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),47,2,0,82085.0,0.08208499999999999,0.0,11,0,11,0,0.0,0.988,2,82.085,0.082085,0.08208499999999999,0.006737947225,1.0
LODS (rho=4),48,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),51,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.992,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),49,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),50,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),52,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.988,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),53,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),55,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.98,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),54,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.988,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),56,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),59,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),57,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),58,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.996,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),60,2,0,79150.0,0.07915000000000001,0.0,10,0,10,0,0.0,0.992,2,79.15,0.07915,0.07915000000000001,0.006264722500000001,1.0
LODS (rho=4),62,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),61,2,0,82085.0,0.08208500000000002,0.0,11,0,11,0,0.0,0.992,2,82.085,0.082085,0.08208500000000002,0.006737947225000002,1.0
LODS (rho=4),64,2,0,82085.0,0.08208499999999999,0.0,11,0,11,0,0.0,0.984,2,82.085,0.082085,0.08208499999999999,0.006737947225,1.0
LODS (rho=4),65,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),63,2,0,79150.0,0.07915000000000001,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915000000000001,0.006264722500000001,1.0
LODS (rho=4),66,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),68,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),67,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.988,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),69,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),70,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.976,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),71,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),72,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),76,2,0,79150.0,0.07914999999999998,0.0,10,0,10,0,0.0,0.98,2,79.15,0.07915,0.07914999999999998,0.006264722499999998,1.0
LODS (rho=4),73,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.992,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),75,2,0,79150.0,0.07915000000000001,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915000000000001,0.006264722500000001,1.0
LODS (rho=4),77,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),74,2,0,85020.0,0.08502000000000001,0.0,12,0,12,0,0.0,0.98,2,85.02,0.08502,0.08502000000000001,0.007228400400000001,1.0
LODS (rho=4),78,2,0,79150.0,0.07915000000000001,0.0,10,0,10,0,0.0,0.98,2,79.15,0.07915,0.07915000000000001,0.006264722500000001,1.0
LODS (rho=4),81,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),80,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),79,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.984,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),82,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.996,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),84,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),83,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),85,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.98,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),87,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.988,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),86,2,0,76215.0,0.07621499999999999,0.0,9,0,9,0,0.0,0.992,2,76.215,0.076215,0.07621499999999999,0.005808726225,1.0
LODS (rho=4),89,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),88,2,0,79150.0,0.07915000000000001,0.0,10,0,10,0,0.0,0.98,2,79.15,0.07915,0.07915000000000001,0.006264722500000001,1.0
LODS (rho=4),90,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.98,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),92,2,0,82085.0,0.08208499999999999,0.0,11,0,11,0,0.0,0.984,2,82.085,0.082085,0.08208499999999999,0.006737947225,1.0
LODS (rho=4),91,2,0,82085.0,0.082085,0.0,11,0,11,0,0.0,0.992,2,82.085,0.082085,0.082085,0.006737947225000001,1.0
LODS (rho=4),93,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.992,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),97,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.992,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),94,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.98,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),95,2,0,76215.0,0.076215,0.0,9,0,9,0,0.0,0.988,2,76.215,0.076215,0.076215,0.005808726225000001,1.0
LODS (rho=4),96,2,0,79150.0,0.07915,0.0,10,0,10,0,0.0,0.984,2,79.15,0.07915,0.07915,0.0062647225,1.0
LODS (rho=4),98,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.984,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=4),99,2,0,73280.0,0.07328,0.0,8,0,8,0,0.0,0.98,2,73.28,0.07328,0.07328,0.0053699583999999995,1.0
LODS (rho=2),0,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),1,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.968,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),2,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),4,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),3,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),6,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),5,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),8,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),7,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),9,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),12,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),10,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),11,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.992,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),13,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),14,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),15,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),16,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),19,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),17,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.996,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),18,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),20,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),21,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),22,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),25,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),23,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,1.0,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),24,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.988,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),26,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),27,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),28,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.984,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),30,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),29,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.98,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
LODS (rho=2),31,3,0,36590.0,0.03659,0.0,4,0,4,0,0.0,0.976,3,36.59,0.03659,0.03659,0.0013388280999999998,1.0
