algorithm_name,run_id,TOTAL_TAGS,BER,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,System_Throughput,Total_Time_ms,Algorithm_Type,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
LODS-MTI (Arbitrary K),19,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Standard,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),2,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),0,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),4,200,0.0,31677.5,0.0316775,0.0,4,1,3,0,0.25,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,0.75
LODS-MTI (Power-of-2),7,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),5,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),8,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),6,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),3,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),9,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),10,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),11,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),13,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),12,200,0.0,31677.5,0.0316775,0.0,4,1,3,0,0.25,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,0.75
LODS-MTI (Power-of-2),14,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),15,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),17,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),18,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),16,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Power-of-2),19,200,0.0,31677.5,0.0316775,0.0,4,0,4,0,0.0,6313.629547786284,31.6775,LODS_Limit,31.6775,0.0316775,0.0316775,50.0,158.3875,2.5254518191145134,6313.629547786284,0.0010034640062499998,1.0
LODS-MTI (Arbitrary K),0,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),1,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),3,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),2,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),5,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),4,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),6,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),7,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),8,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),9,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),10,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),11,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),12,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),15,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),14,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),13,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),16,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),17,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),19,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Arbitrary K),18,250,0.0,36640.0,0.03664,0.0,4,0,4,0,0.0,6823.144104803494,36.64,LODS_Standard,36.64,0.03664,0.03664,62.5,146.56,2.7292576419213974,6823.144104803494,0.0013424895999999999,1.0
LODS-MTI (Power-of-2),0,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),1,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),2,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),4,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),5,250,0.0,44582.5,0.044582500000000004,0.0,7,1,6,0,0.14285714285714285,5607.581450120563,44.5825,LODS_Limit,44.5825,0.0445825,0.044582500000000004,35.714285714285715,178.33000000000004,2.243032580048225,5607.581450120563,0.0019875993062500002,0.8571428571428571
LODS-MTI (Power-of-2),6,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),3,250,0.0,43457.5,0.043457499999999996,0.0,7,0,7,0,0.0,5752.746936662255,43.4575,LODS_Limit,43.4575,0.0434575,0.043457499999999996,35.714285714285715,173.82999999999998,2.3010987746649025,5752.746936662255,0.00188855430625,1.0
LODS-MTI (Power-of-2),7,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),8,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),9,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),10,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),11,250,0.0,44582.5,0.044582500000000004,0.0,7,1,6,0,0.14285714285714285,5607.581450120563,44.5825,LODS_Limit,44.5825,0.0445825,0.044582500000000004,35.714285714285715,178.33000000000004,2.243032580048225,5607.581450120563,0.0019875993062500002,0.8571428571428571
LODS-MTI (Power-of-2),12,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),14,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),13,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),15,250,0.0,44362.5,0.0443625,0.0,7,0,6,1,0.0,5635.390250774866,44.3625,LODS_Limit,44.3625,0.0443625,0.0443625,35.714285714285715,177.45,2.2541561003099466,5635.390250774866,0.00196803140625,0.8571428571428571
LODS-MTI (Power-of-2),16,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),17,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),19,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Power-of-2),18,250,0.0,44682.5,0.0446825,0.0,7,1,6,0,0.14285714285714285,5595.031611928607,44.6825,LODS_Limit,44.6825,0.0446825,0.0446825,35.714285714285715,178.73,2.2380126447714432,5595.031611928607,0.00199652580625,0.8571428571428571
LODS-MTI (Arbitrary K),0,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),2,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),1,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),3,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),4,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),5,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),6,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),7,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),11,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),8,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),10,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),9,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),13,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),12,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),17,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),18,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),16,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),15,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),14,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Arbitrary K),19,300,0.0,44550.0,0.04454999999999999,0.0,5,0,5,0,0.0,6734.006734006734,44.55,LODS_Standard,44.55,0.04455,0.04454999999999999,60.0,148.49999999999997,2.6936026936026938,6734.006734006734,0.0019847025,1.0
LODS-MTI (Power-of-2),0,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),2,300,0.0,49645.0,0.049644999999999995,0.0,7,1,6,0,0.14285714285714285,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,0.8571428571428571
LODS-MTI (Power-of-2),1,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),4,300,0.0,49645.0,0.049644999999999995,0.0,7,1,6,0,0.14285714285714285,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,0.8571428571428571
LODS-MTI (Power-of-2),3,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),5,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),6,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),8,300,0.0,49645.0,0.049644999999999995,0.0,7,1,6,0,0.14285714285714285,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,0.8571428571428571
LODS-MTI (Power-of-2),7,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),9,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),10,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),12,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),11,300,0.0,49445.0,0.049444999999999996,0.0,7,0,7,0,0.0,6067.347557892607,49.445,LODS_Limit,49.445,0.049445,0.049444999999999996,42.857142857142854,164.81666666666663,2.4269390231570434,6067.347557892607,0.002444808025,1.0
LODS-MTI (Power-of-2),14,300,0.0,49645.0,0.049644999999999995,0.0,7,1,6,0,0.14285714285714285,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,0.8571428571428571
LODS-MTI (Power-of-2),13,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),15,300,0.0,49645.0,0.049644999999999995,0.0,7,1,6,0,0.14285714285714285,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,0.8571428571428571
LODS-MTI (Power-of-2),17,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),16,300,0.0,49445.0,0.049444999999999996,0.0,7,0,7,0,0.0,6067.347557892607,49.445,LODS_Limit,49.445,0.049445,0.049444999999999996,42.857142857142854,164.81666666666663,2.4269390231570434,6067.347557892607,0.002444808025,1.0
LODS-MTI (Power-of-2),19,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Power-of-2),18,300,0.0,49645.0,0.049644999999999995,0.0,7,0,7,0,0.0,6042.904622822036,49.645,LODS_Limit,49.645,0.049645,0.049644999999999995,42.857142857142854,165.48333333333332,2.4171618491288145,6042.904622822036,0.0024646260249999996,1.0
LODS-MTI (Arbitrary K),1,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),0,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),2,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
LODS-MTI (Arbitrary K),3,350,0.0,52472.5,0.0524725,0.0,6,0,6,0,0.0,6670.160560293487,52.4725,LODS_Standard,52.4725,0.0524725,0.0524725,58.333333333333336,149.92142857142858,2.668064224117395,6670.160560293487,0.00275336325625,1.0
