Drift_Rate,CPT,CR-MTI,CTMTI,ECUMI,ISMTI,LODS-Fixed-128 (Stress),LODS-MTI (Adaptive)
0.0,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,23.26420349676164,125.0,33.76856118791603
0.002,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,23.26420349676164,125.0,33.76856118791603
0.004,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,23.26420349676164,125.0,32.61648745519713
0.006,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,27.58486040219786,125.0,32.25806451612903
0.008,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,33.26071169208424,125.0,32.25806451612903
0.01,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,39.320339830084954,125.0,32.25806451612903
0.012,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,41.33118625872249,125.0,32.99962921764924
0.014,1.9455252918287937,0.2831917374646011,1.6123189717523125,1.3679890560875514,40.83052749719416,125.0,32.25806451612903
0.016,1.9455252918287937,0.09995002498750623,1.6123189717523125,1.3679890560875514,50.767263427109974,125.0,32.25806451612903
0.018,1.9455252918287937,0.09995002498750623,1.6123189717523125,1.3679890560875514,48.42105263157894,125.0,33.41013824884792
0.02,1.9455252918287937,0.09995002498750623,1.6123189717523125,1.3679890560875514,49.973612633459176,125.0,33.41013824884792
