CAPTURE_RATIO_DB,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,Improve_Two
0,0.17194727354569012,1.9063105481680283,0.37948298438696293,0.2106757158420035,0.03461827054397261,0.02163669544896
2,0.17194727354569012,1.9063105481680283,0.37948298438696293,0.2106757158420035,0.03461827054397261,0.02163669544896
4,0.17194727354569012,1.9063105481680283,0.37948298438696293,0.2106757158420035,0.03461827054397261,0.02163669544896
6,0.17194727354569012,1.9063105481680283,0.37948298438696293,0.2106757158420035,0.03461827054397261,0.02163669544896
8,0.17194727354569012,1.9063105481680283,0.37948298438696293,0.2106757158420035,0.03461827054397261,0.02163669544896
10,0.17194727354569012,1.9063105481680283,0.37948298438696293,0.2106757158420035,0.03461827054397261,0.02163669544896
12,0.17194727354569012,1.9063105481680283,0.37948298438696293,0.2106757158420035,0.03461827054397261,0.02163669544896
