CAPTURE_RATIO_DB,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,Improve_Two
0,1.9230769230769231,1.9989339019189765,1.6445630794058,1.5267175572519085,24.87045474850353,62.5
2,1.9230769230769231,1.9989339019189767,1.6445630794058,1.5267175572519085,24.87045474850353,62.5
4,1.9230769230769231,1.9989339019189765,1.6445630794058,1.5267175572519085,24.87045474850353,62.5
6,1.9230769230769231,1.9989339019189767,1.6445630794058,1.5267175572519085,24.87045474850353,62.5
8,1.9230769230769231,1.9989339019189765,1.6445630794058,1.5267175572519085,24.87045474850353,62.5
10,1.9230769230769231,1.9989339019189765,1.6445630794058,1.5267175572519085,24.87045474850353,62.5
12,1.9230769230769231,1.9989339019189765,1.6445630794058,1.5267175572519085,24.87045474850353,62.5
