CAPTURE_RATIO_DB,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,Improve_Two
0,0.7216346153846154,0.9995335820895522,1.0,0.3965648854961832,0.9751295452514964,1.0
2,0.7,0.6949626865671642,0.8777731064037264,0.36908396946564886,0.22416912355936747,0.171875
4,0.6817307692307693,0.47527985074626866,0.799151895486725,0.33511450381679386,0.08118913606718484,0.046875
6,0.6490384615384616,0.3346881663113006,0.715616357983591,0.31450381679389317,0.13550880014294647,0.0
8,0.6490384615384616,0.2175506396588486,0.6898460008049551,0.29770992366412213,0.09396497811131957,0.015625
10,0.6033653846153846,0.13805970149253732,0.62951447440978,0.27442748091603053,0.08056374519789153,0.0
12,0.5927884615384615,0.11853678038379531,0.5854821771666108,0.25687022900763357,0.05706691682301439,0.0
