algorithm_name,run_id,MISSING_RATE,TOTAL_TAGS,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,noise_rate_pct,missing_rate_pct,ENABLE_NOISE,packet_error_rate,ENABLE_CAPTURE_EFFECT,CAPTURE_RATIO_DB,ENABLE_ENERGY_TRACKING,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
Fixed (rho=4),16,0.05,500,140972.5,0.1409725,0.0007893261249999996,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761826125,16.129032258064516,283.52365225,1.4187164163223325,3546.791040805831,0.01998451903340656,1.0
Adaptive (Ours),8,0.1,500,76307.5,0.07630750000000004,0.0004552582500000001,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=4),5,0.05,500,140972.5,0.1409725,0.0007893621249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761862125,16.129032258064516,283.52372425,1.4187164163223325,3546.791040805831,0.019984524108416564,1.0
Adaptive (Ours),17,0.05,500,76307.5,0.07630750000000004,0.00048049337499999993,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678799337500004,29.41176470588235,153.5759867500001,2.6209743472135765,6552.435868033942,0.005859499804462816,1.0
Adaptive (Ours),18,0.01,500,76307.5,0.07630750000000004,0.0005007138749999999,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=2),1,0.25,500,71760.0,0.07176000000000005,0.00036233775000000005,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212233775000004,31.25,144.2446755000001,2.7870680044593086,6967.670011148271,0.0051754989569400035,1.0
Fixed (rho=2),18,0.05,500,71760.0,0.07176000000000005,0.00045889274999999985,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221889275000004,31.25,144.43778550000007,2.7870680044593086,6967.670011148271,0.0051824277437400035,1.0
Fixed (rho=2),13,0.05,500,71760.0,0.07176000000000005,0.0004588387499999999,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221883875000004,31.25,144.4376775000001,2.7870680044593086,6967.670011148271,0.005182423868700004,1.0
Fixed (rho=2),8,0.5,500,71760.0,0.07176000000000005,0.00024136050000000001,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200136050000004,31.25,144.00272100000007,2.7870680044593086,6967.670011148271,0.0051668176294800035,1.0
Adaptive (Ours),9,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=2),19,0.5,500,71760.0,0.07176000000000005,0.00024157650000000003,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200157650000005,31.25,144.0031530000001,2.7870680044593086,6967.670011148271,0.0051668331296400045,1.0
Fixed (rho=2),13,0.5,500,71760.0,0.07176000000000005,0.0002414685,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200146850000004,31.25,144.0029370000001,2.7870680044593086,6967.670011148271,0.005166825379560003,1.0
Fixed (rho=4),14,0.05,500,140972.5,0.1409725,0.0007893621249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761862125,16.129032258064516,283.52372425,1.4187164163223325,3546.791040805831,0.019984524108416564,1.0
Fixed (rho=2),13,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Adaptive (Ours),18,0.1,500,76307.5,0.07630750000000004,0.0004552582500000001,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=2),0,0.05,500,71760.0,0.07176000000000005,0.00045883874999999986,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221883875000004,31.25,144.4376775000001,2.7870680044593086,6967.670011148271,0.005182423868700004,1.0
