Round,Fixed-Robust,LODS (eps=0.25),LODS (eps=0.30),LODS (eps=0.40),LODS (eps=0.60)
0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0
32,1.0,1.0,1.0,1.0,1.0
33,1.0,1.0,1.0,1.0,1.0
34,1.0,1.0,1.0,1.0,1.0
35,1.0,1.0,1.0,1.0,1.0
36,1.0,1.0,1.0,1.0,1.0
37,1.0,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0,1.0
39,1.0,1.0,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0
41,1.0,1.0,1.0,0.999,1.0
42,1.0,1.0,1.0,1.0,1.0
43,1.0,0.9979959919839679,0.9979959919839679,0.9979959919839679,0.998997995991984
44,1.0,0.9969879518072289,1.0,0.998995983935743,0.9979919678714859
45,1.0,0.9989939637826962,0.9969818913480886,0.9959758551307847,0.9989939637826962
46,1.0,0.9959636730575177,0.992936427850656,0.9989909182643795,0.9949545913218971
47,1.0,0.993920972644377,0.9969604863221885,0.993920972644377,0.9929078014184397
48,1.0,0.9928789420142421,0.9898270600203459,0.9908443540183113,0.9959308240081384
49,1.0,0.9918283963227783,0.9856996935648621,0.9867211440245148,0.992849846782431
50,1.0,0.9907597535934292,0.9887063655030801,0.9784394250513347,0.9887063655030801
51,1.0,0.9886363636363636,0.9803719008264463,0.981404958677686,0.9803719008264463
52,1.0,0.9771309771309772,0.975051975051975,0.9792099792099792,0.9792099792099792
53,1.0,0.9822175732217573,0.9853556485355649,0.9811715481171548,0.9790794979079498
54,0.9989462592202318,0.9768177028451,0.9757639620653319,0.9810326659641728,0.9852476290832455
55,0.9968152866242038,0.975583864118896,0.9723991507430998,0.9777070063694268,0.964968152866242
56,1.0,0.9678800856531049,0.974304068522484,0.9689507494646681,0.9657387580299786
57,0.9989200863930886,0.9730021598272138,0.9708423326133909,0.9611231101511879,0.968682505399568
58,0.9967320261437909,0.9662309368191722,0.9520697167755992,0.9640522875816994,0.9618736383442266
59,0.9955995599559956,0.9603960396039604,0.9537953795379538,0.9537953795379538,0.966996699669967
60,0.9966703662597114,0.9544950055493896,0.9556048834628191,0.9533851276359601,0.951165371809101
61,0.9943883277216611,0.9494949494949495,0.9607182940516273,0.9405162738496072,0.9562289562289562
62,0.9943310657596371,0.9489795918367347,0.9410430839002267,0.9467120181405896,0.9489795918367347
63,0.9919724770642202,0.9610091743119266,0.9495412844036697,0.9357798165137615,0.9506880733944955
64,0.9953596287703016,0.9385150812064965,0.931554524361949,0.9245939675174014,0.931554524361949
65,0.9882629107981221,0.9495305164319249,0.9237089201877934,0.9178403755868545,0.931924882629108
66,0.9904988123515439,0.9358669833729216,0.9287410926365796,0.9334916864608076,0.9323040380047506
67,0.9879807692307693,0.9435096153846154,0.9326923076923077,0.9290865384615384,0.9230769230769231
68,0.9878197320341048,0.9390986601705238,0.9476248477466505,0.9244823386114495,0.925700365408039
69,0.9901356350184957,0.9531442663378545,0.9346485819975339,0.9247842170160296,0.903822441430333
70,0.9775280898876404,0.9750312109862672,0.9138576779026217,0.9013732833957553,0.9088639200998752
71,0.9873417721518988,0.9569620253164557,0.9443037974683545,0.8860759493670886,0.910126582278481
72,0.9884615384615385,0.9666666666666667,0.9628205128205128,0.9012820512820513,0.8948717948717949
73,0.9778933680104032,0.9661898569570871,0.9466840052015605,0.9102730819245773,0.8881664499349805
74,0.9802371541501976,0.9710144927536232,0.9565217391304348,0.9090909090909091,0.8840579710144928
75,0.9786381842456608,0.9732977303070761,0.9626168224299065,0.9172229639519359,0.8998664886515354
76,0.979702300405954,0.9688768606224628,0.9702300405953992,0.9066305818673883,0.8700947225981055
77,0.9794238683127572,0.9862825788751715,0.9519890260631001,0.9094650205761317,0.8683127572016461
78,0.9735744089012517,0.9735744089012517,0.9499304589707928,0.9151599443671766,0.8581363004172462
79,0.9704225352112676,0.9605633802816902,0.9690140845070423,0.9422535211267605,0.8816901408450705
80,0.97,0.9571428571428572,0.9642857142857143,0.9042857142857142,0.8385714285714285
81,0.9754335260115607,0.9595375722543352,0.9609826589595376,0.958092485549133,0.8627167630057804
82,0.9531478770131772,0.9648609077598829,0.9736456808199122,0.9253294289897511,0.8462664714494875
83,0.957037037037037,0.9703703703703703,0.9644444444444444,0.9244444444444444,0.8518518518518519
84,0.952023988005997,0.9655172413793104,0.9730134932533733,0.9565217391304348,0.8725637181409296
85,0.9575113808801214,0.960546282245827,0.9696509863429439,0.9423368740515933,0.8543247344461306
