Round,Fixed-Robust,LODS (eps=0.25),LODS (eps=0.30),LODS (eps=0.40),LODS (eps=0.60)
103,3069.5340694133274,3112.4646158386886,3117.8309341418585,3127.2327562517175,5936.059479553904
104,3090.999342626008,3090.999342626008,3031.969841291136,3150.0288439608794,4632.639047837033
105,3090.999342626008,3096.365660929178,3112.4646158386886,3204.6859379620114,5503.796650331197
106,3133.929889051369,3117.8309341418585,3133.929889051369,3128.563570748199,5811.357019700953
107,3176.8604354767303,3176.8604354767303,3096.365660929178,3160.7614805672197,6293.769895407004
108,3166.12779887039,3112.4646158386886,3166.12779887039,3448.379261746979,6648.305898930379
109,3176.8604354767303,3166.12779887039,3166.12779887039,3261.2587797823994,5622.273681943024
110,3219.7909819020915,3219.7909819020915,3203.6920269925813,3246.6225734179425,6648.305898930379
111,3225.157300205262,3219.7909819020915,3251.9888917211124,3219.7909819020915,6400.0
112,3321.7510296623245,3300.285756449644,3284.1868015401333,3251.9888917211124,6475.670759436108
113,3327.1173479654944,3311.0183930559842,3294.9194381464736,3620.3116667654203,6968.551847819125
114,3375.414212694026,3353.9489394813454,3327.1173479654944,3673.6386798601648,6955.742009863576
115,3423.7110774225575,3407.612122513047,3402.2458042098765,4241.094745638776,6968.551847819125
116,3423.7110774225575,3380.780530997196,3396.8794859067066,3726.965692954909,7275.987958752322
117,3504.2058519701095,3509.57217027328,3472.0079421510886,4091.5068760046115,7340.037148530071
118,3536.4037617891304,3788.513181831307,3573.9679899113216,3969.680393842307,7609.0437455966185
119,3590.066944820832,3568.6016716081513,3892.871955916336,4647.91321934179,7493.7552039966695
120,3627.631172943023,3643.7301278525338,3659.829082762044,3698.8183566913985,7724.332287196567
121,3734.957539006426,3670.5617193683843,3984.8690479628076,6355.659114570423,7865.240504707616
122,3777.888085431787,3745.6901756127663,3724.2249024000857,5355.1626106417725,8223.915967463012
123,3831.551268463489,3804.719676947638,4031.070428229043,5746.0289905390155,8070.1979119964135
124,3895.947088101531,4418.677530554685,3979.1151415223962,8326.394671107411,8275.155319285212
125,3922.7786796173814,4063.577120051353,4342.8844888436915,7642.952033692303,8518.542240440658
126,3987.174499255423,3992.5408175585935,4507.54052364324,8723.499647729457,8774.738999551657
127,4078.401910409316,4788.45100377018,5175.213451364518,8672.260295907257,8838.788189329405
128,4105.233501925167,4473.543876281329,6775.360616454447,8902.837379107155,8864.407865240506
129,4142.797730047358,5724.067627089305,6270.647896807862,8646.35440351675,9082.175110484854
130,4207.193549685399,5007.2250815865955,7304.255164563707,9235.893165951451,9389.61122141805
131,4314.519915748802,6648.728408992275,8933.828996282527,9568.948952795748,9607.378466662398
132,4389.648371993185,5993.3450020195805,8196.456459690882,9607.378466662398,9632.998142573497
133,4432.578918418546,7911.5764979639325,9171.74721189591,9902.004739640044,9914.814577595595
134,4475.509464843907,8266.958196678639,9863.575225773395,10158.201498751041,10017.293281239992
135,4539.905284481949,8298.193555104377,9600.0,10209.44085057324,10440.017933773139
136,4669.027512939254,9039.673505649796,9647.583643122676,10427.208095817588,10427.208095817588
137,4740.4985696771555,9779.892920880427,10529.686799461988,10440.017933773139,10529.686799461988
138,4716.993788486564,10734.644206750785,10811.503234484084,10785.883558572985,10606.545827195287
139,4832.470716426043,10849.932748350733,10824.313072439634,10747.454044706335,10760.263882661884
140,4824.320154549967,10952.411451995133,11042.080317683982,11029.270479728431,10901.172100172933
141,5017.911232209789,11054.890155639532,11080.509831550631,11144.559021328381,11170.17869723948
142,5001.362026695723,11336.706590661628,11336.706590661628,11285.46723883943,11272.65740088388
143,5028.602560610188,11439.185294306028,11400.755780439378,11464.804970217127,11503.234484083778
144,5077.635521656225,11669.762377505926,11541.663997950427,11554.473835905976,11605.713187728175
145,5132.116589485154,11695.382053417025,11823.480432972523,11695.382053417025,11721.001729328125
146,5250.273163580033,11849.100108883624,11823.480432972523,11861.909946839172,11900.339460705824
