N,calc_py,calc_cpp,air_time,overhead_pct
128,2.740510000876384,0.1370255000438192,128.0,0.10705117190923374
500,12.153639999814914,0.6076819999907457,500.0,0.12153639999814914
1000,22.980239999378682,1.149011999968934,1000.0,0.11490119999689341
2000,45.009330000175396,2.25046650000877,2000.0,0.11252332500043848
5000,113.95464000015636,5.697732000007818,5000.0,0.11395464000015636
10000,189.96082999983628,9.498041499991814,10000.0,0.09498041499991815
