MISSING_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,434.6125,549.735,725.18,476.425,206.945,79.3025,101.095
0.05,434.15212499999996,1461.3788749999999,724.4982499999999,475.71274999999997,223.7491875,79.3025,101.095
0.1,433.3365,1539.258,721.4934999999999,474.9635,227.89518750000002,79.3025,101.095
0.15000000000000002,432.11487500000004,1575.907,716.2415,473.909,225.35062499999998,79.3025,101.36175
0.2,430.625,1530.09575,708.94425,472.66949999999997,219.5361875,79.4625,103.109
0.25,428.779875,1525.514625,700.9905,471.4115,214.806125,85.09356249999999,115.986625
0.3,426.65200000000004,1488.82075,690.51175,469.7465,210.788,104.7798125,141.2395
0.35,424.03475,1456.752875,676.1949999999999,467.66525,206.57156249999997,129.86849999999998,166.39712500000002
0.39999999999999997,421.16375,1456.61825,657.88875,465.1215,197.1051875,142.2240625,180.58800000000002
0.44999999999999996,417.95925,1438.069375,638.825,462.06899999999996,190.1883125,146.013875,188.432
0.49999999999999994,414.27262499999995,1382.8266250000001,614.2315000000001,458.41525,186.3561875,146.3269375,192.02737499999998
0.5499999999999999,410.5425,1350.0856250000002,586.53225,453.75325000000004,177.979125,146.56,193.311625
0.6,406.145375,1339.756625,555.1212499999999,448.85074999999995,166.84268749999998,146.56,193.45774999999998
0.65,401.43649999999997,1287.0307500000001,519.77125,443.04175,158.1429375,146.56,193.45774999999998
0.7000000000000001,396.42674999999997,1259.95175,478.71475,435.87300000000005,156.9734375,146.56,193.3705
0.7500000000000001,391.01462499999997,1196.4071250000002,431.7245,427.70525,149.2751875,146.56,193.196
0.8000000000000002,385.31975,1135.791,376.19975,418.187,134.62537500000002,146.56,192.9615
0.8500000000000002,379.382,1063.0663749999999,314.211,406.92975,123.9879375,146.56,192.061625
0.9000000000000002,373.027375,927.72175,238.35999999999999,394.063,108.21493749999999,146.56,189.14925
