MISSING_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.9230769230769231,1.0,1.0,0.42442748091603055,0.9772727272727273,1.0,1.0
0.05,0.8330288461538462,1.0,0.953858508984348,0.4127099236641222,0.9740112390198569,1.0,1.0
0.1,0.7476923076923077,1.0,0.9089107751617487,0.3997328244274809,0.9720014945016036,1.0,1.0
0.15000000000000002,0.6677403846153845,1.0,0.8667604473178668,0.38606870229007634,0.968524839678763,1.0,1.0
0.2,0.5913461538461539,1.0,0.8258001125536806,0.36835877862595423,0.9687845149880369,1.0,1.0
0.25,0.5196634615384615,1.0,0.7845721871380101,0.34973282442748094,0.9695850971123432,1.0,1.0
0.3,0.45173076923076927,0.9999466950959489,0.7421795576249204,0.33038167938931295,0.975024929986203,1.0,1.0
0.35,0.39028846153846153,0.9996520374318882,0.7044518782681832,0.30744274809160305,0.9652425968318508,1.0,1.0
0.39999999999999997,0.33413461538461536,0.9993055555555556,0.6701121663804928,0.2851145038167939,0.9639629062301959,1.0,1.0
0.44999999999999996,0.28048076923076926,0.9981868929163704,0.6292550836605895,0.26083969465648854,0.9673034201386461,1.0,0.9991935483870968
0.49999999999999994,0.23322115384615386,0.9963130774697939,0.5948683933216373,0.2337404580152672,0.9627980895462114,1.0,0.99765625
0.5499999999999999,0.18653846153846154,0.9918606372897418,0.5606547758254323,0.20671755725190838,0.9576708235795826,1.0,0.996875
0.6,0.14677884615384615,0.9817815683487325,0.5232805985385959,0.1763740458015267,0.9627098840689394,1.0,0.99609375
0.65,0.11307692307692307,0.9668273217247098,0.4882777849826758,0.14595419847328245,0.9555976733177778,1.0,0.9921875
0.7000000000000001,0.08336538461538462,0.938968105899076,0.45537456478258376,0.11614503816793893,0.9476371413697577,1.0,0.98828125
0.7500000000000001,0.05899038461538462,0.886682658137882,0.42075549286042674,0.08759541984732824,0.9423718333278919,1.0,0.984375
0.8000000000000002,0.03836538461538462,0.7990849324804549,0.3883200752929326,0.060152671755725196,0.9492020973376187,1.0,0.975
0.8500000000000002,0.020961538461538462,0.652914001421464,0.34863885203055284,0.03740458015267176,0.9507698225331469,0.996875,0.93828125
0.9000000000000002,0.009086538461538462,0.4338113006396588,0.30345221546116385,0.017709923664122138,0.9326754751093997,0.9890625,0.82734375
