MISSING_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.004380775000000023,0.006046800000000008,0.007496060000000101,0.004819150000000009,0.0034439389999999987,0.001446011,0.001396672
0.05,0.004157362687500066,0.015270689500000184,0.007114786585000062,0.004571426125000034,0.003482739645000001,0.0013737617500000003,0.0013268132000000003
0.1,0.003931213499999965,0.015237936000000202,0.006713309655000102,0.004324081500000022,0.0033528526425,0.001301418,0.0012570011999999996
0.15000000000000002,0.00370242893749995,0.014734035999999876,0.006295701694999947,0.0040748915000000125,0.003132274125000001,0.00122909405,0.0011893746750000001
0.2,0.0034727199999999786,0.013464207999999889,0.005866993049999979,0.0038252759999999955,0.00290441532625,0.0011588555999999999,0.0011324551000000001
0.25,0.003241836562499976,0.012584902500000003,0.005440663079999901,0.0035767612500000453,0.002690874825,0.0011210751187500003,0.0011527502812500002
0.3,0.0030108189999999624,0.01146341087500011,0.005004599439999964,0.0033266555000000435,0.0024873060687499995,0.0011723427875000002,0.0012479661624999999
0.35,0.0027787483750000117,0.010415321312500088,0.004554097564999966,0.003075509124999999,0.0022850225474999987,0.0012679804499999999,0.0013271619500000002
0.39999999999999997,0.0025520187874999846,0.00962935722500011,0.004100725102500048,0.002828375115000009,0.0020519257081249996,0.0012564262656249998,0.0013168922925
0.44999999999999996,0.0023220476174999885,0.008715950108750044,0.0036544933449999565,0.002576250089999948,0.001839123799375,0.00117546740125,0.0012531579887500002
0.49999999999999994,0.002092865501250012,0.007620735423749936,0.003199629569999976,0.002324165302499984,0.0016535411793750002,0.0010706074068749997,0.0011584771987499995
0.5499999999999999,0.0018671738249999904,0.006698065962500048,0.0027553906575000153,0.002071187057500001,0.0014491877250000006,0.0009648377500000001,0.0010489819787500006
0.6,0.0016384414999999915,0.005895655999999938,0.0023181300049999872,0.0018173629999999959,0.001233847355,0.0008557306000000001,0.0009310322000000003
0.65,0.001417155249999988,0.00495653025000004,0.0019046655350000146,0.0015698611250000208,0.00105743925,0.0007487825,0.0008147004249999999
0.7000000000000001,0.0011996752499999984,0.004160349375000037,0.0015094067249999924,0.0013240890000000096,0.000936843045,0.0006418451999999999,0.0006980799000000004
0.7500000000000001,0.0009861990625000126,0.003294360000000008,0.0011403307100000006,0.0010829881250000002,0.0007939558337499998,0.0005348322999999998,0.0005813015000000002
0.8000000000000002,0.0007775694999999925,0.0025060139999999735,0.0008012100999999968,0.0008473539999999995,0.0006178902074999999,0.0004279004,0.0004645830000000003
0.8500000000000002,0.0005742704999999998,0.0017656158750000278,0.0005078996099999965,0.0006186296250000007,0.00045037744875000006,0.0003208874999999999,0.0003470685375000002
0.9000000000000002,0.0003764923749999969,0.0010362381249999898,0.0002627156200000015,0.00039955299999999987,0.0002806068325,0.0002138746,0.00022844145000000022
