MISSING_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.43461249999999996,0.549735,0.72518,0.476425,0.206945,0.0793025,0.101095
0.05,0.43415212499999994,1.4613788749999999,0.72449825,0.47571275,0.2237491875,0.0793025,0.101095
0.1,0.43333649999999996,1.539258,0.7214935,0.4749635,0.2278951875,0.0793025,0.101095
0.15000000000000002,0.432114875,1.575907,0.7162415,0.473909,0.225350625,0.0793025,0.10136175
0.2,0.43062500000000004,1.5300957499999999,0.70894425,0.4726695,0.2195361875,0.0794625,0.103109
0.25,0.42877987500000003,1.525514625,0.7009905,0.4714115,0.21480612500000001,0.0850935625,0.11598662500000001
0.3,0.426652,1.48882075,0.69051175,0.4697465,0.21078800000000003,0.10477981249999999,0.14123950000000002
0.35,0.42403475,1.4567528749999998,0.676195,0.46766525000000003,0.20657156250000003,0.1298685,0.16639712499999998
0.39999999999999997,0.42116375,1.45661825,0.6578887499999999,0.46512149999999997,0.1971051875,0.1422240625,0.180588
0.44999999999999996,0.41795925,1.438069375,0.638825,0.46206899999999995,0.19018831249999998,0.14601387500000002,0.188432
0.49999999999999994,0.414272625,1.382826625,0.6142315,0.45841525,0.1863561875,0.14632693749999998,0.192027375
0.5499999999999999,0.41054250000000003,1.350085625,0.5865322500000001,0.45375325,0.177979125,0.14656,0.193311625
0.6,0.40614537500000003,1.3397566250000001,0.55512125,0.44885074999999997,0.1668426875,0.14656,0.19345775
0.65,0.4014365,1.28703075,0.51977125,0.44304175,0.1581429375,0.14656,0.19345775
0.7000000000000001,0.39642675,1.2599517500000001,0.47871474999999997,0.43587299999999995,0.15697343749999998,0.14656,0.1933705
0.7500000000000001,0.391014625,1.196407125,0.43172449999999996,0.42770525,0.1492751875,0.14656,0.19319599999999998
0.8000000000000002,0.38531974999999996,1.135791,0.37619975,0.418187,0.134625375,0.14656,0.19296149999999998
0.8500000000000002,0.379382,1.063066375,0.31421099999999996,0.40692975000000003,0.12398793749999999,0.14656,0.19206162499999999
0.9000000000000002,0.37302737500000005,0.9277217500000001,0.23836,0.394063,0.1082149375,0.14656,0.18914925
