MISSING_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,1.923076923076923,4.975124378109452,1.392757660167131,1.5267175572519085,22.727272727272727,111.11111111111111,58.82352941176471
0.05,1.923076923076923,1.9138075854493763,1.39407141613725,1.5267175572519085,21.019877094548796,111.11111111111111,58.82352941176471
0.1,1.923076923076923,1.7997808576166787,1.3998912759223185,1.5267175572519085,20.599856461729406,111.11111111111111,58.82352941176471
0.15000000000000002,1.923076923076923,1.76481375175405,1.4101758477892983,1.5267175572519085,20.736840048276203,111.11111111111111,58.66013071895425
0.2,1.923076923076923,1.810589907604833,1.4247117644049392,1.5267175572519085,21.28207187046865,111.11111111111111,57.51633986928105
0.25,1.923076923076923,1.8132551528073915,1.4409106935687976,1.5267175572519085,21.77494049904212,102.14646464646464,50.29995112947058
0.3,1.923076923076923,1.8606372897417676,1.4628041680618993,1.5267175572519085,22.130084699145357,81.56843156843156,40.86452878844183
0.35,1.923076923076923,1.8992833451788678,1.4938113536625295,1.5267175572519085,22.488226404849737,68.68589743589743,35.27346352819101
0.39999999999999997,1.923076923076923,1.8952854773750296,1.5354354091986484,1.5267175572519085,23.534443744465555,64.0922619047619,33.02914283065841
0.44999999999999996,1.923076923076923,1.9174958540630183,1.5812988838190905,1.5267175572519085,24.321043898608682,62.708333333333336,31.939017890248426
0.49999999999999994,1.923076923076923,1.9937514806917793,1.6446830935310524,1.5267175572519085,24.71026847724871,62.604166666666664,31.45329301075269
0.5499999999999999,1.923076923076923,2.0389125799573558,1.7223819113859533,1.5267175572519085,25.73510677172726,62.5,31.275201612903224
0.6,1.923076923076923,2.056680881307747,1.819907214665665,1.5267175572519085,27.282988775534363,62.5,31.25
0.65,1.923076923076923,2.1336768538261075,1.9438665462582456,1.5267175572519085,28.6065667146356,62.5,31.25
0.7000000000000001,1.923076923076923,2.1736555318644872,2.1110460974741274,1.5267175572519085,28.581731568832623,62.5,31.25
0.7500000000000001,1.923076923076923,2.2721215351812365,2.3413837037768186,1.5267175572519085,29.977593512103702,62.5,31.25
0.8000000000000002,1.923076923076923,2.345415778251599,2.6878801972636377,1.5267175572519085,32.75195518365766,62.5,31.25
0.8500000000000002,1.923076923076923,2.407604832977967,3.2182567643932662,1.5267175572519085,35.1080282240143,62.5,31.25
0.9000000000000002,1.923076923076923,2.5355366027007817,4.2447935692869425,1.5267175572519085,39.70182976057434,62.5,31.25
