MISSING_RATE,CPT,CR_MTI,CT_MTI,ECUMI,ISMTI,LODS_MTI,LODS_MTI_128b
0.0,0.4389932750000073,0.5557818000000003,0.7326760600000154,0.48124415000000786,0.21038893900000008,0.080748511,0.10249167200000002
0.05,0.4383094876875074,1.476649564499996,0.7316130365850153,0.4802841761250079,0.22723192714500012,0.08067626175,0.10242181320000002
0.1,0.4372677135000072,1.5544959359999941,0.728206809655015,0.47928758150000783,0.2312480401425001,0.080603918,0.10235200120000001
0.15000000000000002,0.4358173039375071,1.5906410359999927,0.7225372016950147,0.4779838915000078,0.22848289912500014,0.08053159405,0.10255112467500002
0.2,0.434097720000007,1.543559957999994,0.7148112430500142,0.47649477600000784,0.22244060282625014,0.0806213556,0.10424145510000002
0.25,0.432021711562507,1.5380995274999942,0.7064311630800135,0.47498826125000787,0.21749699982500012,0.08621463761875,0.11713937528125003
0.3,0.4296628190000069,1.5002841608749953,0.695516349440013,0.47307315550000784,0.2132753060687501,0.10595215528749999,0.14248746616250002
0.35,0.4268134983750068,1.467168196312496,0.680749097565012,0.4707407591250078,0.2088565850475001,0.13113648044999998,0.16772428695000005
0.39999999999999997,0.4237157687875067,1.4662476072249961,0.6619894751025109,0.4679498751150078,0.19915711320812512,0.14348048876562497,0.18190489229250006
0.44999999999999996,0.4202812976175065,1.4467853251087466,0.6424794933450095,0.4646452500900077,0.1920274362993751,0.14718934240124998,0.18968515798875005
0.49999999999999994,0.4163654905012564,1.3904473604237477,0.6174311295700079,0.4607394153025076,0.1880097286793751,0.147397544906875,0.19318585219875004
0.5499999999999999,0.41240967382500615,1.3567836909624986,0.5892876406575062,0.4558244370575076,0.1794283127250001,0.14752483774999997,0.19436060697875004
0.6,0.40778381650000595,1.345652280999999,0.5574393800050041,0.4506681130000074,0.16807653485500007,0.1474157306,0.19438878220000005
0.65,0.4028536552500058,1.2919872802500003,0.5216759155350018,0.4446116111250073,0.15920037675000004,0.14730878249999999,0.19427245042500005
0.7000000000000001,0.3976264252500055,1.264112099375001,0.4802241567250003,0.4371970890000071,0.15791028054500003,0.1472018452,0.19406857990000004
0.7500000000000001,0.3920008240625053,1.1997014850000025,0.4328648307099998,0.42878823812500694,0.15006914333375002,0.1470948323,0.19377730150000005
0.8000000000000002,0.38609731950000503,1.1382970140000042,0.37700096009999917,0.4190343540000068,0.13524326520750002,0.1469879004,0.19342608300000003
0.8500000000000002,0.37995627050000474,1.0648319908750064,0.3147188996099985,0.4075483796250065,0.12443831494875005,0.1468808875,0.19240869353750006
0.9000000000000002,0.3734038673750045,0.9287579881250074,0.23862271561999798,0.3944625530000061,0.10849554433250004,0.1467738746,0.18937769145000005
