algorithm_name,run_id,TOTAL_TAGS,Drift_Rate,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,Drift_Percent,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
LODS-MTI (Adaptive),30,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.784,2674.6724890829696,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),32,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.788,2688.3187772925767,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),30,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),31,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),33,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.778,2654.2030567685592,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),34,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.786,2681.495633187773,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),32,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),33,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),35,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.798,2722.434497816594,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),34,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),36,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.78,2661.0262008733625,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),37,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.786,2681.495633187773,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),36,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),35,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),38,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.776,2647.3799126637555,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),37,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),39,1000,0.0025,146560.0,0.14656,0.0,16,0,16,0,0.0,0.778,2654.2030567685592,0.25,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),0,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.658,2244.8144104803496,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),38,1000,0.0025,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),39,1000,0.0025,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,1.0,2583.3785424578264,0.25,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-Fixed-128 (Stress),0,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),1,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.67,2285.7532751091703,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),2,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.632,2156.113537117904,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),1,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),3,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.65,2217.5218340611355,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),4,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.63,2149.2903930131006,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),5,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.648,2210.698689956332,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),2,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),3,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),4,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),5,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),7,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.652,2224.3449781659388,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),6,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.654,2231.1681222707425,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),6,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),7,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),8,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.67,2285.7532751091703,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),9,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.656,2237.991266375546,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),8,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),10,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.66,2251.637554585153,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),9,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),11,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.68,2319.8689956331878,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),12,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.64,2183.406113537118,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),10,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),11,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),13,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.662,2258.460698689956,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),12,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),14,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.642,2190.2292576419213,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),13,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),15,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.638,2176.5829694323143,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),16,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.668,2278.930131004367,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),14,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),17,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.654,2231.1681222707425,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),15,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),18,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.664,2265.28384279476,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),16,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),19,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.664,2265.28384279476,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),17,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),18,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),19,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),20,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.678,2313.0458515283844,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),21,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.672,2292.576419213974,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),22,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.662,2258.460698689956,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),20,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),21,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),23,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.652,2224.3449781659388,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),23,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),24,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.67,2285.7532751091703,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),22,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),25,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.644,2197.052401746725,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),26,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.646,2203.8755458515284,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),24,1000,0.003,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-Fixed-128 (Stress),25,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),27,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.632,2156.113537117904,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),26,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),28,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.668,2278.930131004367,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),29,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.664,2265.28384279476,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),28,1000,0.003,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-Fixed-128 (Stress),27,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),30,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.662,2258.460698689956,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),29,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),31,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.648,2210.698689956332,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),30,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),32,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.674,2299.3995633187774,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),31,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),33,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.652,2224.3449781659388,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),34,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.64,2183.406113537118,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),32,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),35,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.678,2313.0458515283844,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),33,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),34,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),36,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.63,2149.2903930131006,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),37,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.64,2183.406113537118,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),35,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),36,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),37,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),38,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.654,2231.1681222707425,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),39,1000,0.003,146560.0,0.14656,0.0,16,0,16,0,0.0,0.632,2156.113537117904,0.3,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),38,1000,0.003,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),39,1000,0.003,193545.0,0.19354500000000005,0.0,32,1,31,0,0.03125,1.0,2583.3785424578264,0.3,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,0.96875
LODS-MTI (Adaptive),0,1000,0.0035,146560.0,0.14656,0.0,16,0,16,0,0.0,0.556,1896.8340611353713,0.35000000000000003,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),1,1000,0.0035,146560.0,0.14656,0.0,16,0,16,0,0.0,0.57,1944.5960698689958,0.35000000000000003,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),2,1000,0.0035,146560.0,0.14656,0.0,16,0,16,0,0.0,0.538,1835.4257641921397,0.35000000000000003,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),0,1000,0.0035,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.35000000000000003,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),1,1000,0.0035,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.35000000000000003,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),3,1000,0.0035,146560.0,0.14656,0.0,16,0,16,0,0.0,0.566,1930.9497816593887,0.35000000000000003,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),3,1000,0.0035,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.35000000000000003,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-Fixed-128 (Stress),2,1000,0.0035,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.35000000000000003,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
LODS-MTI (Adaptive),4,1000,0.0035,146560.0,0.14656,0.0,16,0,16,0,0.0,0.542,1849.0720524017468,0.35000000000000003,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-MTI (Adaptive),5,1000,0.0035,146560.0,0.14656,0.0,16,0,16,0,0.0,0.548,1869.5414847161574,0.35000000000000003,146.56,0.14656,0.14656,62.5,146.56,2.7292576419213974,6823.144104803494,0.021479833599999998,1.0
LODS-Fixed-128 (Stress),4,1000,0.0035,193545.0,0.19354500000000005,0.0,32,0,32,0,0.0,1.0,2583.3785424578264,0.35000000000000003,193.545,0.193545,0.19354500000000005,31.25,193.54500000000004,2.066702833966261,5166.757084915653,0.03745966702500001,1.0
