algorithm_name,run_id,TOTAL_TAGS,MISSING_RATE,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
Adaptive (Ours),19,200,0.1,34205.0,0.03420499999999999,0.00010559249999999998,8,0,8,0,0.0,34.205,0.034205,0.034310592499999994,25.0,171.55296249999995,2.3388393509720804,5847.0983774302,0.0011735938164624997,1.0
Fixed (rho=4),2,600,0.1,168582.5,0.16858250000000008,0.0010471365000000005,37,0,37,0,0.0,168.5825,0.1685825,0.16962963650000007,16.216216216216218,282.7160608333335,1.4236353120875536,3559.088280218884,0.02859658819526126,1.0
Fixed (rho=3),16,300,0.1,51737.5,0.051737500000000006,0.00022532175000000002,10,0,10,0,0.0,51.7375,0.0517375,0.051962821750000006,30.0,173.20940583333334,2.3194008214544577,5798.502053636144,0.002688426490290625,1.0
Fixed (rho=3),4,200,0.1,35482.5,0.0354825,0.00012081149999999997,7,0,7,0,0.0,35.4825,0.0354825,0.0356033115,28.571428571428573,178.01655749999998,2.2546325653491155,5636.581413372789,0.00126329450029875,1.0
Adaptive (Ours),2,900,0.1,133512.5,0.13351250000000003,0.0012840772499999997,30,0,30,0,0.0,133.5125,0.1335125,0.13479657725000002,30.0,149.77397472222225,2.6963767437505854,6740.941859376462,0.01799702802009063,1.0
Fixed (rho=2),17,600,0.1,85527.5,0.08552750000000003,0.0005964075000000001,19,0,19,0,0.0,85.5275,0.0855275,0.08612390750000004,31.57894736842105,143.5398458333334,2.806114992253953,7015.287480634883,0.0073659624987062544,1.0
Fixed (rho=2),2,1000,0.1,142720.0,0.14272000000000007,0.001508607,32,0,32,0,0.0,142.72,0.14272,0.14422860700000006,31.25,144.22860700000007,2.802690582959641,7006.726457399102,0.02058430679104001,1.0
Fixed (rho=2),8,400,0.1,58005.0,0.05800500000000003,0.00029797199999999997,13,0,13,0,0.0,58.005,0.058005,0.05830297200000003,30.76923076923077,145.75743000000008,2.7583828980260323,6895.95724506508,0.003381863890860002,1.0
Fixed (rho=4),17,400,0.1,113375.0,0.11337499999999999,0.0004983839999999997,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=2),14,300,0.1,44237.5,0.04423750000000001,0.00018621675,10,0,10,0,0.0,44.2375,0.0442375,0.044423716750000015,30.0,148.07905583333337,2.712630686634643,6781.576716586606,0.0019651941697281256,1.0
Fixed (rho=4),1,200,0.1,55182.5,0.05518250000000001,0.00015990344999999997,12,0,12,0,0.0,55.1825,0.0551825,0.05534240345000001,16.666666666666668,276.71201725000003,1.4497349703257374,3624.337425814343,0.0030539321783796254,1.0
Fixed (rho=3),11,700,0.1,116795.0,0.11679500000000008,0.0009384300000000002,22,0,22,0,0.0,116.795,0.116795,0.11773343000000008,31.818181818181817,168.1906142857144,2.3973629008091097,5993.4072520227755,0.01375067595685001,1.0
Adaptive (Ours),16,1000,0.1,147267.5,0.14726750000000008,0.0015497167499999992,33,0,33,0,0.0,147.2675,0.1472675,0.1488172167500001,30.303030303030305,148.81721675000009,2.716145789125231,6790.3644728130785,0.021915939467730638,1.0
Fixed (rho=3),10,700,0.1,116795.0,0.11679500000000008,0.0009383760000000002,22,0,22,0,0.0,116.795,0.116795,0.11773337600000008,31.818181818181817,168.19053714285727,2.3973629008091097,5993.4072520227755,0.013750669649920009,1.0
Fixed (rho=3),11,200,0.1,35482.5,0.0354825,0.0001206495,7,0,7,0,0.0,35.4825,0.0354825,0.0356031495,28.571428571428573,178.0157475,2.2546325653491155,5636.581413372789,0.00126328875213375,1.0
Fixed (rho=2),1,600,0.1,85527.5,0.08552750000000003,0.0005963715,19,0,19,0,0.0,85.5275,0.0855275,0.08612387150000003,31.57894736842105,143.53978583333338,2.806114992253953,7015.287480634883,0.007365959419716253,1.0
Adaptive (Ours),10,900,0.1,133512.5,0.13351250000000003,0.0012836767499999997,30,0,30,0,0.0,133.5125,0.1335125,0.13479617675000002,30.0,149.77352972222224,2.6963767437505854,6740.941859376462,0.01799697454833438,1.0
Adaptive (Ours),10,200,0.1,34205.0,0.03420499999999999,0.00010541025,8,0,8,0,0.0,34.205,0.034205,0.03431041024999999,25.0,171.55205124999998,2.3388393509720804,5847.0983774302,0.0011735875826012498,1.0
Fixed (rho=4),7,600,0.1,168582.5,0.16858250000000008,0.0010471365000000008,37,0,37,0,0.0,168.5825,0.1685825,0.16962963650000007,16.216216216216218,282.7160608333335,1.4236353120875536,3559.088280218884,0.02859658819526126,1.0
Fixed (rho=3),9,1000,0.1,168545.0,0.16854500000000017,0.0018059939999999998,32,0,32,0,0.0,168.545,0.168545,0.17035099400000017,31.25,170.35099400000018,2.3732534338010622,5933.133584502655,0.028711808283730027,1.0
Fixed (rho=3),18,300,0.1,51737.5,0.051737500000000006,0.00022518675,10,0,10,0,0.0,51.7375,0.0517375,0.05196268675000001,30.0,173.20895583333336,2.3194008214544577,5798.502053636144,0.0026884195057281252,1.0
Adaptive (Ours),5,800,0.1,117610.0,0.11761000000000002,0.00102726,26,0,26,0,0.0,117.61,0.11761,0.11863726000000002,30.76923076923077,148.29657500000002,2.720857069977043,6802.142674942606,0.013952928148600004,1.0
Fixed (rho=4),19,300,0.1,85765.0,0.08576500000000001,0.00029880900000000003,19,0,19,0,0.0,85.765,0.085765,0.086063809,15.789473684210526,286.87936333333334,1.3991721564740862,3497.9303911852157,0.007381262578885,1.0
Fixed (rho=3),8,200,0.1,35482.5,0.0354825,0.0001208115,7,0,7,0,0.0,35.4825,0.0354825,0.0356033115,28.571428571428573,178.01655749999998,2.2546325653491155,5636.581413372789,0.00126329450029875,1.0
Fixed (rho=4),4,900,0.1,254310.0,0.25431000000000026,0.0022931104499999987,56,0,56,0,0.0,254.31,0.25431,0.2566031104500003,16.071428571428573,285.114567166667,1.41559513979002,3538.9878494750506,0.06525673701853957,1.0
Fixed (rho=3),11,300,0.1,51737.5,0.051737500000000006,0.00022518675,10,0,10,0,0.0,51.7375,0.0517375,0.05196268675000001,30.0,173.20895583333336,2.3194008214544577,5798.502053636144,0.0026884195057281252,1.0
Adaptive (Ours),1,1000,0.1,147267.5,0.14726750000000008,0.0015498989999999993,33,0,33,0,0.0,147.2675,0.1472675,0.14881739900000007,30.303030303030305,148.81739900000005,2.716145789125231,6790.3644728130785,0.02191596630723251,1.0
Fixed (rho=3),15,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=4),1,600,0.1,168582.5,0.16858250000000008,0.001047352500000001,37,0,37,0,0.0,168.5825,0.1685825,0.16962985250000007,16.216216216216218,282.7164208333334,1.4236353120875536,3559.088280218884,0.028596624609081262,1.0
Fixed (rho=4),8,500,0.1,140972.5,0.1409725,0.0007477807499999995,31,0,31,0,0.0,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Adaptive (Ours),10,700,0.1,103842.5,0.10384250000000003,0.0008116492500000004,23,0,23,0,0.0,103.8425,0.1038425,0.10465414925000004,30.434782608695652,149.50592750000004,2.6963911693189204,6740.977923297301,0.01086754849349313,1.0
Fixed (rho=4),12,600,0.1,168582.5,0.16858250000000008,0.0010473525000000007,37,0,37,0,0.0,168.5825,0.1685825,0.16962985250000007,16.216216216216218,282.7164208333334,1.4236353120875536,3559.088280218884,0.028596624609081262,1.0
Fixed (rho=2),5,300,0.1,44237.5,0.04423750000000001,0.00018621675,10,0,10,0,0.0,44.2375,0.0442375,0.044423716750000015,30.0,148.07905583333337,2.712630686634643,6781.576716586606,0.0019651941697281256,1.0
Adaptive (Ours),14,1000,0.1,147267.5,0.14726750000000008,0.001549716749999999,33,0,33,0,0.0,147.2675,0.1472675,0.14881721675000006,30.303030303030305,148.81721675000006,2.716145789125231,6790.3644728130785,0.021915939467730634,1.0
Fixed (rho=3),18,600,0.1,100527.5,0.10052750000000006,0.0007158375,19,0,19,0,0.0,100.5275,0.1005275,0.10124333750000006,31.57894736842105,168.73889583333343,2.3874064310760734,5968.516077690184,0.010177739610531256,1.0
Fixed (rho=4),5,1000,0.1,281945.0,0.281945,0.0027686178000000013,62,0,62,0,0.0,281.945,0.281945,0.2847136178,16.129032258064516,284.7136178,1.4187164163223325,3546.791040805831,0.080273580970621,1.0
Fixed (rho=2),2,100,0.1,15902.5,0.0159025,3.6069749999999995e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593856975,25.0,159.3856975,2.5153277786511556,6288.319446627888,0.000253463105449375,1.0
Adaptive (Ours),15,300,0.1,48785.0,0.048785000000000016,0.00019849499999999998,11,0,11,0,0.0,48.785,0.048785,0.048983495000000016,27.272727272727273,163.2783166666667,2.4597724710464286,6149.43117761607,0.002389659803575001,1.0
Fixed (rho=4),19,900,0.1,254310.0,0.25431000000000026,0.002292859799999999,56,0,56,0,0.0,254.31,0.25431,0.25660285980000025,16.071428571428573,285.11428866666694,1.41559513979002,3538.9878494750506,0.06525667327573806,1.0
Fixed (rho=3),5,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=3),14,900,0.1,151465.0,0.15146500000000013,0.0014871599999999993,29,0,29,0,0.0,151.465,0.151465,0.15295216000000011,31.03448275862069,169.94684444444457,2.3767867164031293,5941.966791007824,0.023166898914400016,1.0
Fixed (rho=3),8,900,0.1,151465.0,0.15146500000000013,0.0014874232499999995,29,0,29,0,0.0,151.465,0.151465,0.15295242325000014,31.03448275862069,169.9471369444446,2.3767867164031293,5941.966791007824,0.023166938787561268,1.0
Adaptive (Ours),9,100,0.1,20450.0,0.020449999999999996,4.01625e-05,5,0,5,0,0.0,20.45,0.02045,0.020490162499999996,20.0,204.90162499999994,1.9559902200488999,4889.97555012225,0.0004190238231249999,1.0
Fixed (rho=4),19,800,0.1,226750.0,0.22675000000000023,0.001813067999999999,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Fixed (rho=2),19,900,0.1,128965.0,0.12896500000000002,0.0012468419999999995,29,0,29,0,0.0,128.965,0.128965,0.13021184200000002,31.03448275862069,144.67982444444448,2.7914550459426977,6978.637614856744,0.016792770203530004,1.0
Adaptive (Ours),19,500,0.1,76307.5,0.07630750000000004,0.0004551502500000002,17,0,17,0,0.0,76.3075,0.0763075,0.07676265025000004,29.41176470588235,153.52530050000007,2.6209743472135765,6552.435868033942,0.005857565933951878,1.0
Adaptive (Ours),16,500,0.1,76307.5,0.07630750000000004,0.00045525825000000014,17,0,17,0,0.0,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=2),18,100,0.1,15902.5,0.0159025,3.6270000000000003e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593877,25.0,159.38770000000002,2.5153277786511556,6288.319446627888,0.000253466289925,1.0
Fixed (rho=4),17,900,0.1,254310.0,0.25431000000000026,0.002293361099999999,56,0,56,0,0.0,254.31,0.25431,0.25660336110000026,16.071428571428573,285.11484566666695,1.41559513979002,3538.9878494750506,0.06525680076134106,1.0
Adaptive (Ours),7,500,0.1,76307.5,0.07630750000000004,0.00045525825000000014,17,0,17,0,0.0,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=3),15,100,0.1,18402.5,0.018402499999999995,4.454775e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447047749999994,25.0,184.47047749999993,2.173617714984377,5434.044287460943,0.00033947179621937487,1.0
Fixed (rho=4),3,200,0.1,55182.5,0.05518250000000001,0.00016029809999999994,12,0,12,0,0.0,55.1825,0.0551825,0.05534279810000001,16.666666666666668,276.7139905,1.4497349703257374,3624.337425814343,0.0030539539561532506,1.0
Fixed (rho=2),15,1000,0.1,142720.0,0.14272000000000007,0.0015087892499999996,32,0,32,0,0.0,142.72,0.14272,0.14422878925000007,31.25,144.22878925000006,2.802690582959641,7006.726457399102,0.020584332801760013,1.0
Fixed (rho=3),15,500,0.1,84260.0,0.08426000000000003,0.0005227425,16,0,16,0,0.0,84.26,0.08426,0.08478274250000004,31.25,169.56548500000008,2.3736055067647754,5934.0137669119395,0.007143793883050003,1.0
Adaptive (Ours),13,800,0.1,117610.0,0.11761000000000002,0.0010272599999999995,26,0,26,0,0.0,117.61,0.11761,0.11863726000000002,30.76923076923077,148.29657500000002,2.720857069977043,6802.142674942606,0.013952928148600004,1.0
Fixed (rho=3),3,600,0.1,100527.5,0.10052750000000006,0.0007158915,19,0,19,0,0.0,100.5275,0.1005275,0.10124339150000006,31.57894736842105,168.73898583333343,2.3874064310760734,5968.516077690184,0.010177745039016256,1.0
Fixed (rho=3),0,600,0.1,100527.5,0.10052750000000006,0.0007159455000000001,19,0,19,0,0.0,100.5275,0.1005275,0.10124344550000006,31.57894736842105,168.73907583333343,2.3874064310760734,5968.516077690184,0.010177750467501256,1.0
Fixed (rho=2),6,400,0.1,58005.0,0.05800500000000003,0.00029797199999999997,13,0,13,0,0.0,58.005,0.058005,0.05830297200000003,30.76923076923077,145.75743000000008,2.7583828980260323,6895.95724506508,0.003381863890860002,1.0
Adaptive (Ours),11,900,0.1,133512.5,0.13351250000000003,0.0012836767499999997,30,0,30,0,0.0,133.5125,0.1335125,0.13479617675000002,30.0,149.77352972222224,2.6963767437505854,6740.941859376462,0.01799697454833438,1.0
Fixed (rho=3),7,700,0.1,116795.0,0.11679500000000008,0.0009384030000000002,22,0,22,0,0.0,116.795,0.116795,0.11773340300000008,31.818181818181817,168.1905757142858,2.3973629008091097,5993.4072520227755,0.01375067280338501,1.0
Fixed (rho=2),18,700,0.1,99295.0,0.09929500000000004,0.0007830180000000003,22,0,22,0,0.0,99.295,0.099295,0.10007801800000003,31.818181818181817,142.9685971428572,2.8198801550934083,7049.700387733522,0.009937246797310003,1.0
Fixed (rho=3),2,800,0.1,133062.5,0.1330625000000001,0.001190358,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=4),7,400,0.1,113375.0,0.11337499999999999,0.0004983839999999997,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=4),5,800,0.1,226750.0,0.22675000000000023,0.001813067999999999,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Adaptive (Ours),11,400,0.1,62552.5,0.06255250000000002,0.00031434299999999997,14,0,14,0,0.0,62.5525,0.0625525,0.06286684300000002,28.571428571428573,157.16710750000004,2.557851404819951,6394.628512049879,0.0039324781967575015,1.0
Fixed (rho=4),4,200,0.1,55182.5,0.05518250000000001,0.00016015409999999998,12,0,12,0,0.0,55.1825,0.0551825,0.055342654100000006,16.666666666666668,276.7132705,1.4497349703257374,3624.337425814343,0.0030539460098732503,1.0
Fixed (rho=3),0,400,0.1,68005.0,0.06800500000000001,0.0003592439999999999,13,0,13,0,0.0,68.005,0.068005,0.068364244,30.76923076923077,170.91061000000002,2.352768178810382,5881.920447025955,0.0046491104132200005,1.0
Fixed (rho=2),15,700,0.1,99295.0,0.09929500000000004,0.0007830720000000001,22,0,22,0,0.0,99.295,0.099295,0.10007807200000003,31.818181818181817,142.96867428571431,2.8198801550934083,7049.700387733522,0.009937252159240002,1.0
Adaptive (Ours),4,500,0.1,76307.5,0.07630750000000004,0.0004552042500000002,17,0,17,0,0.0,76.3075,0.0763075,0.07676270425000004,29.41176470588235,153.52540850000008,2.6209743472135765,6552.435868033942,0.0058575700545568776,1.0
Fixed (rho=3),7,1000,0.1,168545.0,0.16854500000000017,0.0018061559999999997,32,0,32,0,0.0,168.545,0.168545,0.17035115600000017,31.25,170.35115600000017,2.3732534338010622,5933.133584502655,0.02871183558802003,1.0
Fixed (rho=3),9,600,0.1,100527.5,0.10052750000000006,0.0007159455000000001,19,0,19,0,0.0,100.5275,0.1005275,0.10124344550000006,31.57894736842105,168.73907583333343,2.3874064310760734,5968.516077690184,0.010177750467501256,1.0
Adaptive (Ours),9,300,0.1,48785.0,0.048785000000000016,0.00019840500000000002,11,0,11,0,0.0,48.785,0.048785,0.048983405000000015,27.272727272727273,163.2780166666667,2.4597724710464286,6149.43117761607,0.0023896554129250007,1.0
Fixed (rho=2),16,600,0.1,85527.5,0.08552750000000003,0.0005963715000000001,19,0,19,0,0.0,85.5275,0.0855275,0.08612387150000003,31.57894736842105,143.53978583333338,2.806114992253953,7015.287480634883,0.007365959419716253,1.0
Adaptive (Ours),3,1000,0.1,147267.5,0.14726750000000008,0.0015495344999999995,33,0,33,0,0.0,147.2675,0.1472675,0.14881703450000008,30.303030303030305,148.8170345000001,2.716145789125231,6790.3644728130785,0.021915912628228763,1.0
Fixed (rho=3),17,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=3),5,200,0.1,35482.5,0.0354825,0.00012064949999999998,7,0,7,0,0.0,35.4825,0.0354825,0.0356031495,28.571428571428573,178.0157475,2.2546325653491155,5636.581413372789,0.00126328875213375,1.0
Fixed (rho=2),12,500,0.1,71760.0,0.07176000000000005,0.0004347405000000002,16,0,16,0,0.0,71.76,0.07176,0.07219474050000005,31.25,144.38948100000007,2.7870680044593086,6967.670011148271,0.005180694578280004,1.0
Fixed (rho=3),8,1000,0.1,168545.0,0.16854500000000017,0.0018063179999999995,32,0,32,0,0.0,168.545,0.168545,0.17035131800000017,31.25,170.35131800000016,2.3732534338010622,5933.133584502655,0.02871186289231003,1.0
Fixed (rho=2),13,100,0.1,15902.5,0.0159025,3.606975e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593856975,25.0,159.3856975,2.5153277786511556,6288.319446627888,0.000253463105449375,1.0
Fixed (rho=3),11,1000,0.1,168545.0,0.16854500000000017,0.0018059939999999994,32,0,32,0,0.0,168.545,0.168545,0.17035099400000017,31.25,170.35099400000018,2.3732534338010622,5933.133584502655,0.028711808283730027,1.0
Fixed (rho=2),8,600,0.1,85527.5,0.08552750000000003,0.0005963715000000001,19,0,19,0,0.0,85.5275,0.0855275,0.08612387150000003,31.57894736842105,143.53978583333338,2.806114992253953,7015.287480634883,0.007365959419716253,1.0
Fixed (rho=3),10,500,0.1,84260.0,0.08426000000000003,0.0005230665000000002,16,0,16,0,0.0,84.26,0.08426,0.08478306650000003,31.25,169.56613300000006,2.3736055067647754,5934.0137669119395,0.007143821183290003,1.0
Fixed (rho=4),8,900,0.1,254310.0,0.25431000000000026,0.0022933970999999983,56,0,56,0,0.0,254.31,0.25431,0.25660339710000024,16.071428571428573,285.1148856666669,1.41559513979002,3538.9878494750506,0.06525680991650105,1.0
Fixed (rho=3),1,400,0.1,68005.0,0.06800500000000001,0.0003592439999999999,13,0,13,0,0.0,68.005,0.068005,0.068364244,30.76923076923077,170.91061000000002,2.352768178810382,5881.920447025955,0.0046491104132200005,1.0
Fixed (rho=3),17,1000,0.1,168545.0,0.16854500000000017,0.0018063179999999997,32,0,32,0,0.0,168.545,0.168545,0.17035131800000017,31.25,170.35131800000016,2.3732534338010622,5933.133584502655,0.02871186289231003,1.0
Fixed (rho=3),9,300,0.1,51737.5,0.051737500000000006,0.00022532175,10,0,10,0,0.0,51.7375,0.0517375,0.051962821750000006,30.0,173.20940583333334,2.3194008214544577,5798.502053636144,0.002688426490290625,1.0
Fixed (rho=2),12,900,0.1,128965.0,0.12896500000000002,0.0012468419999999997,29,0,29,0,0.0,128.965,0.128965,0.13021184200000002,31.03448275862069,144.67982444444448,2.7914550459426977,6978.637614856744,0.016792770203530004,1.0
Fixed (rho=4),4,500,0.1,140972.5,0.1409725,0.0007478167499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172031675,16.129032258064516,283.4406335,1.4187164163223325,3546.791040805831,0.019978667353039374,1.0
Adaptive (Ours),2,500,0.1,76307.5,0.07630750000000004,0.00045525825000000014,17,0,17,0,0.0,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=2),0,700,0.1,99295.0,0.09929500000000004,0.0007829820000000003,22,0,22,0,0.0,99.295,0.099295,0.10007798200000004,31.818181818181817,142.96854571428577,2.8198801550934083,7049.700387733522,0.009937243222690004,1.0
Fixed (rho=3),14,100,0.1,18402.5,0.018402499999999995,4.4810999999999995e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447310999999994,25.0,184.47310999999993,2.173617714984377,5434.044287460943,0.0003394766406774999,1.0
Adaptive (Ours),4,300,0.1,48785.0,0.048785000000000016,0.00019858499999999998,11,0,11,0,0.0,48.785,0.048785,0.04898358500000002,27.272727272727273,163.27861666666672,2.4597724710464286,6149.43117761607,0.0023896641942250008,1.0
Fixed (rho=4),0,400,0.1,113375.0,0.11337499999999999,0.0004983839999999997,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Adaptive (Ours),3,100,0.1,20450.0,0.020449999999999996,4.01625e-05,5,0,5,0,0.0,20.45,0.02045,0.020490162499999996,20.0,204.90162499999994,1.9559902200488999,4889.97555012225,0.0004190238231249999,1.0
Fixed (rho=4),12,1000,0.1,281945.0,0.281945,0.0027695857500000002,62,0,62,0,0.0,281.945,0.281945,0.28471458575,16.129032258064516,284.71458575,1.4187164163223325,3546.791040805831,0.08027385387928376,1.0
Fixed (rho=2),9,600,0.1,85527.5,0.08552750000000003,0.0005964435000000002,19,0,19,0,0.0,85.5275,0.0855275,0.08612394350000004,31.57894736842105,143.5399058333334,2.806114992253953,7015.287480634883,0.007365965577696254,1.0
Fixed (rho=3),12,200,0.1,35482.5,0.0354825,0.00012097349999999998,7,0,7,0,0.0,35.4825,0.0354825,0.0356034735,28.571428571428573,178.0173675,2.2546325653491155,5636.581413372789,0.0012633002484637502,1.0
Fixed (rho=3),17,500,0.1,84260.0,0.08426000000000003,0.0005230665000000002,16,0,16,0,0.0,84.26,0.08426,0.08478306650000003,31.25,169.56613300000006,2.3736055067647754,5934.0137669119395,0.007143821183290003,1.0
Fixed (rho=2),3,200,0.1,29657.5,0.029657499999999996,9.722475e-05,7,0,7,0,0.0,29.6575,0.0296575,0.029754724749999996,28.571428571428573,148.77362374999998,2.6974626991486135,6743.656747871533,0.0008824507492731249,1.0
Fixed (rho=2),0,1000,0.1,142720.0,0.14272000000000007,0.001508607,32,0,32,0,0.0,142.72,0.14272,0.14422860700000006,31.25,144.22860700000007,2.802690582959641,7006.726457399102,0.02058430679104001,1.0
Fixed (rho=2),1,800,0.1,113062.5,0.11306250000000002,0.0009945179999999998,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Fixed (rho=4),1,800,0.1,226750.0,0.22675000000000023,0.0018130679999999997,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Fixed (rho=2),18,300,0.1,44237.5,0.04423750000000001,0.00018603675,10,0,10,0,0.0,44.2375,0.0442375,0.04442353675000001,30.0,148.07845583333338,2.712630686634643,6781.576716586606,0.0019651862069781255,1.0
Fixed (rho=4),6,400,0.1,113375.0,0.11337499999999999,0.0004983839999999998,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=2),18,600,0.1,85527.5,0.08552750000000003,0.0005963715,19,0,19,0,0.0,85.5275,0.0855275,0.08612387150000003,31.57894736842105,143.53978583333338,2.806114992253953,7015.287480634883,0.007365959419716253,1.0
Adaptive (Ours),15,900,0.1,133512.5,0.13351250000000003,0.0012838769999999999,30,0,30,0,0.0,133.5125,0.1335125,0.13479637700000002,30.0,149.77375222222227,2.6963767437505854,6740.941859376462,0.017997001284212503,1.0
Fixed (rho=2),13,800,0.1,113062.5,0.11306250000000002,0.0009945179999999996,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Fixed (rho=4),12,500,0.1,140972.5,0.1409725,0.0007478167499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172031675,16.129032258064516,283.4406335,1.4187164163223325,3546.791040805831,0.019978667353039374,1.0
Fixed (rho=3),14,700,0.1,116795.0,0.11679500000000008,0.0009383490000000001,22,0,22,0,0.0,116.795,0.116795,0.11773334900000008,31.818181818181817,168.1904985714287,2.3973629008091097,5993.4072520227755,0.013750666496455009,1.0
Adaptive (Ours),2,400,0.1,62552.5,0.06255250000000002,0.000314271,14,0,14,0,0.0,62.5525,0.0625525,0.06286677100000003,28.571428571428573,157.16692750000007,2.557851404819951,6394.628512049879,0.0039324736929775015,1.0
Fixed (rho=4),0,600,0.1,168582.5,0.16858250000000008,0.0010472085000000004,37,0,37,0,0.0,168.5825,0.1685825,0.1696297085000001,16.216216216216218,282.7161808333335,1.4236353120875536,3559.088280218884,0.028596600333201265,1.0
Fixed (rho=3),16,900,0.1,151465.0,0.15146500000000013,0.0014871599999999989,29,0,29,0,0.0,151.465,0.151465,0.15295216000000011,31.03448275862069,169.94684444444457,2.3767867164031293,5941.966791007824,0.023166898914400016,1.0
Fixed (rho=3),2,900,0.1,151465.0,0.15146500000000013,0.0014876864999999995,29,0,29,0,0.0,151.465,0.151465,0.15295268650000013,31.03448275862069,169.9474294444446,2.3767867164031293,5941.966791007824,0.023166978660722516,1.0
Fixed (rho=2),1,700,0.1,99295.0,0.09929500000000004,0.0007829640000000005,22,0,22,0,0.0,99.295,0.099295,0.10007796400000003,31.818181818181817,142.96852000000004,2.8198801550934083,7049.700387733522,0.009937241435380002,1.0
Adaptive (Ours),3,300,0.1,48785.0,0.048785000000000016,0.000198405,11,0,11,0,0.0,48.785,0.048785,0.048983405000000015,27.272727272727273,163.2780166666667,2.4597724710464286,6149.43117761607,0.0023896554129250007,1.0
Fixed (rho=2),15,800,0.1,113062.5,0.11306250000000002,0.0009945179999999996,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Adaptive (Ours),1,900,0.1,133512.5,0.13351250000000003,0.0012836767499999997,30,0,30,0,0.0,133.5125,0.1335125,0.13479617675000002,30.0,149.77352972222224,2.6963767437505854,6740.941859376462,0.01799697454833438,1.0
Fixed (rho=3),5,300,0.1,51737.5,0.051737500000000006,0.00022545675000000003,10,0,10,0,0.0,51.7375,0.0517375,0.051962956750000004,30.0,173.20985583333334,2.3194008214544577,5798.502053636144,0.002688433474853125,1.0
Adaptive (Ours),13,100,0.1,20450.0,0.020449999999999996,4.01625e-05,5,0,5,0,0.0,20.45,0.02045,0.020490162499999996,20.0,204.90162499999994,1.9559902200488999,4889.97555012225,0.0004190238231249999,1.0
