Guard_Interval_Bits,CPT,ISMTI,LODS-MTI
0.0,0.8580199999999751,0.37421250000000017,0.15248250000000002
0.2,0.8580199999999751,0.37421250000000017,0.16239750000000008
0.4,0.8580199999999751,0.37421250000000017,0.17231250000000006
0.6,0.8580199999999751,0.37421250000000017,0.18222750000000001
0.8,0.8580199999999751,0.37421250000000017,0.1921425
1.0,0.8580199999999751,0.37421250000000017,0.20205749999999995
1.5,0.8580199999999751,0.37421250000000017,0.22684500000000013
2.0,0.8580199999999751,0.37421250000000017,0.2516325000000001
