Guard_Interval_Bits,CPT,ISMTI,LODS-MTI
0.0,0.7361983203999786,0.14003499515625006,0.023250912806250003
0.2,0.7361983203999786,0.14003499515625006,0.026372948006250015
0.4,0.7361983203999786,0.14003499515625006,0.029691597656250013
0.6,0.7361983203999786,0.14003499515625006,0.03320686175625
0.8,0.7361983203999786,0.14003499515625006,0.036918740306249996
1.0,0.7361983203999786,0.14003499515625006,0.040827233306249995
1.5,0.7361983203999786,0.14003499515625006,0.05145865402500003
2.0,0.7361983203999786,0.14003499515625006,0.06331891505625002
