Guard_Interval_Bits,CPT,ISMTI,LODS-MTI
0.0,0.9474196689386563,0.961038961038961,1.0
0.2,0.9474196689386563,0.961038961038961,1.0
0.4,0.9474196689386563,0.961038961038961,1.0
0.6,0.9474196689386563,0.961038961038961,1.0
0.8,0.9474196689386563,0.961038961038961,1.0
1.0,0.9474196689386563,0.961038961038961,1.0
1.5,0.9474196689386563,0.961038961038961,1.0
2.0,0.9474196689386563,0.961038961038961,1.0
