Guard_Interval_Bits,CPT,ISMTI,LODS-MTI
0.0,0.9323791986200789,2.13782276113171,5.246503697145575
0.2,0.9323791986200789,2.13782276113171,4.926184208500747
0.4,0.9323791986200789,2.13782276113171,4.642727602466449
0.6,0.9323791986200789,2.13782276113171,4.390116749667311
0.8,0.9323791986200789,2.13782276113171,4.163576512224
1.0,0.9323791986200789,2.13782276113171,3.9592690199571905
1.5,0.9323791986200789,2.13782276113171,3.526637131080694
2.0,0.9323791986200789,2.13782276113171,3.1792395656363945
